Pseudocount	SpearmanToAitchisonPC05	SpearmanToRobustAitchison
0.1	0.9957002779088668	0.7867977557548108
0.5	0.9999999999999998	0.8000115358397566
1	0.9986859629804414	0.8087151521507349
