X_features	Y_features	association	p-values	q-values
Scatacola_A [MB_G116]	carnosol [MT_M010]	-0.023884942719671762	0.7246110106484267	0.8144747458830504
Scatacola_A [MB_G116]	hydrocinnamic acid [MT_M011]	-0.22920002217986576	0.0006126767371070585	0.003003317338760091
Scatacola_A [MB_G116]	C42:0 TAG [MT_M012]	-0.031604267012577264	0.6410629829805106	0.7541917446829536
Scatacola_A [MB_G116]	taurodeoxycholic acid [MT_M013]	-0.20836579619519438	0.001889110757956589	0.007871294824819122
Scatacola_A [MB_G116]	C42:0 TAG [MT_M014]	-0.05424524180823653	0.4233672369475089	0.5738435930304002
Scatacola_A [MB_G116]	deoxycholic acid [MT_M015]	-0.1987778225169816	0.003064805332111392	0.011925312576308918
Scatacola_A [MB_G116]	C52:6 TAG [MT_M016]	-0.12955316990702703	0.055018365964679065	0.12618891276302538
Scatacola_A [MB_G116]	C56:1 TAG [MT_M017]	-0.022091136993806333	0.7445471768929876	0.8291171234888502
Scatacola_A [MB_G116]	glycodeoxycholic acid [MT_M018]	-0.20918137181867774	0.0018111460447039558	0.007674347647050661
Scatacola_A [MB_G116]	glycoursodeoxycholic acid [MT_M019]	0.17446421755010624	0.009517122847584662	0.030700396282531166
Scatacola_A [MB_G116]	C4 carnitine [MT_M020]	0.2027950366626638	0.0025088867359061183	0.010035546943624473
Scatacola_A [MB_G116]	taurolithocholic acid [MT_M021]	-0.1398755420453852	0.03816548722857389	0.09419157774077294
Scatacola_A [MB_G116]	C3-DC-CH3 carnitine [MT_M022]	0.17300947582586113	0.010142194622948427	0.03209555260426718
Scatacola_A [MB_G116]	5alpha-cholestanol [MT_M023]	-0.14440347377158919	0.03228358360016258	0.08256670997484035
Scatacola_A [MB_G116]	C54:8 TAG [MT_M024]	-0.13320536418569445	0.04846116612991112	0.11456540456243763
Scatacola_A [MB_G116]	N-methylproline [MT_M025]	-0.1468945464404429	0.02938996550873894	0.07704252645066421
Scatacola_A [MB_G116]	C56:2 TAG [MT_M026]	-0.01838464395257841	0.7862696475847993	0.8569835950792108
Scatacola_A [MB_G116]	C44:0 TAG [MT_M027]	-0.02550889604409732	0.7067207071209862	0.8059827455065385
Scatacola_A [MB_G116]	creatine [MT_M028]	0.22924447046553445	0.0006111387229675214	0.003003317338760091
Scatacola_A [MB_G116]	ethyl glucuronide [MT_M029]	-0.030270948179192122	0.6552106214479387	0.7645398149917605
Scatacola_A [MB_G116]	C56:3 TAG [MT_M030]	-0.02345890840929943	0.7293297265661713	0.8164381116263638
Scatacola_A [MB_G116]	C56:6 TAG [MT_M031]	-0.13725221629225062	0.04197002390353556	0.10261619536316764
Scatacola_A [MB_G116]	C44:1 TAG [MT_M032]	0.04623472663122219	0.4950934542005828	0.6347351976930549
Scatacola_A [MB_G116]	3-methylxanthine [MT_M033]	-0.1185694393430899	0.0792856719876333	0.16621734169315158
Scatacola_A [MB_G116]	imidazole propionate [MT_M034]	-0.12115049496314767	0.07292069177440207	0.157156663306901
Scatacola_A [MB_G116]	C20:5 LPC [MT_M035]	0.10787477723224925	0.11058123622838745	0.21890210654474762
Scatacola_A [MB_G116]	C46:1 TAG [MT_M036]	-0.035166593670606795	0.6039044393528592	0.7275957100636858
Scatacola_A [MB_G116]	C34:1 PC plasmalogen-A [MT_M037]	0.17006190950880523	0.011520968811970045	0.035124904914542815
Scatacola_A [MB_G116]	C56:7 TAG [MT_M038]	-0.0975757218405832	0.14916660612001031	0.27022935891306216
Scatacola_A [MB_G116]	p-hydroxyphenylacetate [MT_M039]	-0.19193868169886927	0.004272518240235366	0.015424253574856914
Scatacola_A [MB_G116]	C56:5 TAG [MT_M040]	-0.10233926102720867	0.13021231326695254	0.2461480402021787
Pediococcus [MB_G103]	C54:9 TAG [MT_M001]	-0.2192836856624101	0.0010606936076859338	0.004979782195708609
Pediococcus [MB_G103]	alpha-muricholate [MT_M002]	0.03778826187791559	0.5771881047151177	0.7070037368974194
Pediococcus [MB_G103]	4-hydroxystyrene [MT_M003]	-0.24575789761315717	0.00023229595953314945	0.0013198634064383492
Pediococcus [MB_G103]	C2 carnitine [MT_M004]	0.3195823966950872	1.2937276932635591e-06	1.5220325803100695e-05
Pediococcus [MB_G103]	creatinine [MT_M005]	0.31374975382266734	2.0586859880361605e-06	2.2136408473507103e-05
Pediococcus [MB_G103]	atenolol [MT_M006]	0.055787246244000145	0.4102883885334295	0.5612700253535288
Pediococcus [MB_G103]	taurochenodesoxycholic acid [MT_M007]	0.2596020853091366	9.796230595187589e-05	0.0006122644121992242
Pediococcus [MB_G103]	saccharin [MT_M008]	0.025078729610648776	0.7114444753755198	0.8075419697792506
Pediococcus [MB_G103]	C20:4 carnitine [MT_M009]	-0.3211674792473105	1.1383537782600237e-06	1.3551830693571709e-05
Pediococcus [MB_G103]	carnosol [MT_M010]	-0.19976790294016025	0.0029183018746069865	0.011444321076890144
Pediococcus [MB_G103]	hydrocinnamic acid [MT_M011]	-0.2905750128749695	1.1854099290311223e-05	0.00010189273140195629
Pediococcus [MB_G103]	C42:0 TAG [MT_M012]	-0.014913496617819887	0.8259061991200496	0.8833221380963097
Pediococcus [MB_G103]	taurodeoxycholic acid [MT_M013]	-0.15620917676316412	0.02044902521905478	0.05696107303357878
Pediococcus [MB_G103]	C42:0 TAG [MT_M014]	0.0028237419528965514	0.9667822185502482	0.9795159255828249
Pediococcus [MB_G103]	deoxycholic acid [MT_M015]	-0.4349236554729113	1.4445350052372246e-11	8.025194473540137e-10
Pediococcus [MB_G103]	C52:6 TAG [MT_M016]	-0.21657114697313565	0.0012274692784727107	0.005598797524896734
Pediococcus [MB_G103]	C56:1 TAG [MT_M017]	-0.1559123172735623	0.020692661365125077	0.05747961490312522
Pediococcus [MB_G103]	glycodeoxycholic acid [MT_M018]	-0.24960189011427805	0.00018366837952929363	0.001093264163864843
Pediococcus [MB_G103]	glycoursodeoxycholic acid [MT_M019]	0.16584229173049492	0.013781650466785623	0.0411392551247332
Pediococcus [MB_G103]	C4 carnitine [MT_M020]	0.3889649093519195	2.324949933152191e-09	6.118289297768924e-08
Pediococcus [MB_G103]	taurolithocholic acid [MT_M021]	-0.035321232623346736	0.6023133590437927	0.7274315930480588
Pediococcus [MB_G103]	C3-DC-CH3 carnitine [MT_M022]	0.2562916477199371	0.00012096178306250561	0.0007375718479421074
Pediococcus [MB_G103]	5alpha-cholestanol [MT_M023]	-0.23801763754916813	0.00036862565054384533	0.001981858336257233
Pediococcus [MB_G103]	C54:8 TAG [MT_M024]	-0.19114269510324544	0.00443788005002162	0.01596359730223604
Pediococcus [MB_G103]	N-methylproline [MT_M025]	-0.2827602529037015	2.0688802292792852e-05	0.00016419684359359407
Pediococcus [MB_G103]	C56:2 TAG [MT_M026]	-0.23168935399688922	0.0005318335355051591	0.0026725303291716537
Pediococcus [MB_G103]	C44:0 TAG [MT_M027]	0.032359479266668933	0.6331061928610247	0.7492380980603842
Pediococcus [MB_G103]	creatine [MT_M028]	0.31708308692040915	1.580571591116222e-06	1.7961040808138887e-05
Pediococcus [MB_G103]	ethyl glucuronide [MT_M029]	0.07880308544685709	0.244427606297484	0.38859714832668363
Pediococcus [MB_G103]	C56:3 TAG [MT_M030]	-0.15732408352728963	0.019556063895135388	0.05493276375038031
Pediococcus [MB_G103]	C56:6 TAG [MT_M031]	-0.17220085938729648	0.010505109824170035	0.032931378759153716
Pediococcus [MB_G103]	C44:1 TAG [MT_M032]	0.04354878144955683	0.5205109161779522	0.6572107527499396
Pediococcus [MB_G103]	3-methylxanthine [MT_M033]	-0.036837517883340325	0.5868127331090586	0.711930234731814
Pediococcus [MB_G103]	imidazole propionate [MT_M034]	-0.0513944475672165	0.4481746718695212	0.5917461430537897
Pediococcus [MB_G103]	C20:5 LPC [MT_M035]	0.11498298454775481	0.08886691695528667	0.18210433802312842
Pediococcus [MB_G103]	C46:1 TAG [MT_M036]	-0.00211603173640757	0.9751044089160337	0.9826533384205116
Pediococcus [MB_G103]	C34:1 PC plasmalogen-A [MT_M037]	0.1852430576512675	0.005854197283582783	0.019980195507108476
Pediococcus [MB_G103]	C56:7 TAG [MT_M038]	-0.1720590028235063	0.010569945998434357	0.03303108124510736
Pediococcus [MB_G103]	p-hydroxyphenylacetate [MT_M039]	0.076316290848756	0.2596791998012046	0.404484734892842
Pediococcus [MB_G103]	C56:5 TAG [MT_M040]	-0.16021345777155968	0.01739762346729662	0.04970749562084749
Escherichia [MB_G008]	C54:9 TAG [MT_M001]	-0.16038323685013192	0.01727751307402459	0.04964802607478331
Escherichia [MB_G008]	alpha-muricholate [MT_M002]	0.14658132777066443	0.029741165107075765	0.07765317260333097
Escherichia [MB_G008]	4-hydroxystyrene [MT_M003]	-0.12276765973857948	0.06914879943572502	0.1506509791627996
Escherichia [MB_G008]	C2 carnitine [MT_M004]	0.21915616140673194	0.0010680425911915464	0.004990853229867039
Escherichia [MB_G008]	creatinine [MT_M005]	0.3160691177219146	1.7134636152535638e-06	1.882927049729191e-05
Escherichia [MB_G008]	atenolol [MT_M006]	0.031756087393302705	0.6394600978583675	0.7531921058402444
Escherichia [MB_G008]	taurochenodesoxycholic acid [MT_M007]	0.19658542995438816	0.0034131881066402667	0.012928742828182828
Escherichia [MB_G008]	saccharin [MT_M008]	-0.04091961875858774	0.5460222222008895	0.6842383736853251
Escherichia [MB_G008]	C20:4 carnitine [MT_M009]	-0.3227446185720657	1.0015547549728938e-06	1.2066924758709564e-05
Escherichia [MB_G008]	carnosol [MT_M010]	-0.2994979056214824	6.1496039199905244e-06	5.747293383168714e-05
Escherichia [MB_G008]	hydrocinnamic acid [MT_M011]	-0.2843935010354099	1.844076749319346e-05	0.00014752613994554767
Escherichia [MB_G008]	C42:0 TAG [MT_M012]	-0.0945673652806475	0.16217174082049757	0.28586603511378894
Escherichia [MB_G008]	taurodeoxycholic acid [MT_M013]	-0.09252219558794363	0.1714864713375003	0.2973729446755973
Escherichia [MB_G008]	C42:0 TAG [MT_M014]	-0.09680997185856545	0.15239940912167815	0.2740996566936657
Escherichia [MB_G008]	deoxycholic acid [MT_M015]	-0.2723778252230751	4.22735946117678e-05	0.0003063303957374478
Escherichia [MB_G008]	C52:6 TAG [MT_M016]	-0.17062005702569785	0.011247865143053164	0.03471563315757149
Escherichia [MB_G008]	C56:1 TAG [MT_M017]	-0.14973710223785883	0.026361556103831743	0.07048544412789236
Escherichia [MB_G008]	glycodeoxycholic acid [MT_M018]	-0.12818126151195627	0.05766415109237871	0.12958236200534543
Escherichia [MB_G008]	glycoursodeoxycholic acid [MT_M019]	0.14637186160408733	0.029978025588622507	0.07806777497037111
Escherichia [MB_G008]	C4 carnitine [MT_M020]	0.3644119235241331	2.592857523448636e-08	5.291545966221706e-07
Escherichia [MB_G008]	taurolithocholic acid [MT_M021]	-0.06124236798082054	0.36597138166232557	0.5100289061610671
Escherichia [MB_G008]	C3-DC-CH3 carnitine [MT_M022]	0.2806679545621799	2.3948492562428194e-05	0.00018709759814397025
Escherichia [MB_G008]	5alpha-cholestanol [MT_M023]	-0.2629906147982944	7.871252261611061e-05	0.0005144609321314419
Escherichia [MB_G008]	C54:8 TAG [MT_M024]	-0.18241337739948532	0.006667413585296428	0.022449203990897067
Escherichia [MB_G008]	N-methylproline [MT_M025]	-0.2155345933248091	0.0012973151611126647	0.005791585540681539
Escherichia [MB_G008]	C56:2 TAG [MT_M026]	-0.20424964579613605	0.0023313512160069282	0.00940060974196342
Escherichia [MB_G008]	C44:0 TAG [MT_M027]	-0.09620397934003452	0.15499507558927023	0.2767769206951254
Escherichia [MB_G008]	creatine [MT_M028]	0.4086638929421768	2.8937090187877975e-10	9.576716973488186e-09
Escherichia [MB_G008]	ethyl glucuronide [MT_M029]	-0.030434936857539292	0.653463787586514	0.7642851316801333
Escherichia [MB_G008]	C56:3 TAG [MT_M030]	-0.1475177447272267	0.02870172660528428	0.07573014935431209
Escherichia [MB_G008]	C56:6 TAG [MT_M031]	-0.020096585095793897	0.7669151686974304	0.845551453911169
Escherichia [MB_G008]	C44:1 TAG [MT_M032]	-0.0704631640447518	0.2981180545143364	0.4416563770582761
Escherichia [MB_G008]	3-methylxanthine [MT_M033]	-0.05414987152288693	0.4241840196318828	0.5738435930304002
Escherichia [MB_G008]	imidazole propionate [MT_M034]	0.04516046325219209	0.5051796713105887	0.6419055543971902
Escherichia [MB_G008]	C20:5 LPC [MT_M035]	0.062388119367926445	0.35705494823661765	0.5028942932910108
Escherichia [MB_G008]	C46:1 TAG [MT_M036]	-0.10508776521699102	0.12015336006247221	0.23223180100859508
Escherichia [MB_G008]	C34:1 PC plasmalogen-A [MT_M037]	0.21633404002305395	0.0012431348803657442	0.005624432614864258
Escherichia [MB_G008]	C56:7 TAG [MT_M038]	-0.0022361660208445456	0.9736914970698675	0.9825343058222679
Escherichia [MB_G008]	p-hydroxyphenylacetate [MT_M039]	0.10309325439908545	0.1273903787341775	0.24264834044605235
Escherichia [MB_G008]	C56:5 TAG [MT_M040]	-0.11499871312492942	0.08882296090527689	0.18210433802312842
Citrobacter [MB_G134]	C54:9 TAG [MT_M001]	-0.1905310871749425	0.004568827312143132	0.01630359210962215
Citrobacter [MB_G134]	alpha-muricholate [MT_M002]	0.17232317576004078	0.010449486928424245	0.032860021787497626
Citrobacter [MB_G134]	4-hydroxystyrene [MT_M003]	-0.10676802022654396	0.11430825864491405	0.22464968094702095
Citrobacter [MB_G134]	C2 carnitine [MT_M004]	0.31056444765413393	2.6422683784129154e-06	2.6961922228703216e-05
Citrobacter [MB_G134]	creatinine [MT_M005]	0.45705838052156694	9.37865259846505e-13	6.252435065643367e-11
Citrobacter [MB_G134]	atenolol [MT_M006]	0.12841347648868592	0.05720906902105403	0.12914011065700684
Citrobacter [MB_G134]	taurochenodesoxycholic acid [MT_M007]	0.3124444553875305	2.2811711255746937e-06	2.4012327637628355e-05
Citrobacter [MB_G134]	saccharin [MT_M008]	-0.06821477603396506	0.3138394062418078	0.4595013268547698
Citrobacter [MB_G134]	C20:4 carnitine [MT_M009]	-0.34825119610345656	1.1397140940489399e-07	1.6659433420589915e-06
Citrobacter [MB_G134]	carnosol [MT_M010]	-0.2684409266695803	5.501856355980573e-05	0.00037427594258371245
Citrobacter [MB_G134]	hydrocinnamic acid [MT_M011]	-0.3495667768794452	1.013403946689447e-07	1.551355495594386e-06
Citrobacter [MB_G134]	C42:0 TAG [MT_M012]	-0.12449913851467129	0.06528829113040353	0.14444312196991932
Citrobacter [MB_G134]	taurodeoxycholic acid [MT_M013]	-0.07798101856402598	0.24939868202653437	0.39306335433922723
Citrobacter [MB_G134]	C42:0 TAG [MT_M014]	-0.10034148656922506	0.1379222245449804	0.25556522636037743
Citrobacter [MB_G134]	deoxycholic acid [MT_M015]	-0.3353958411988702	3.4924803603974427e-07	4.535688779736939e-06
Citrobacter [MB_G134]	C52:6 TAG [MT_M016]	-0.21650630244239122	0.0012317354554772814	0.005598797524896734
Citrobacter [MB_G134]	C56:1 TAG [MT_M017]	-0.14473569774406828	0.0318841847825114	0.08182716478257902
Citrobacter [MB_G134]	glycodeoxycholic acid [MT_M018]	-0.19729427817623066	0.0032968177289670344	0.01253542862725108
Citrobacter [MB_G134]	glycoursodeoxycholic acid [MT_M019]	0.24092922175284423	0.0003103890317995064	0.001696114927866155
Citrobacter [MB_G134]	C4 carnitine [MT_M020]	0.41235821164709413	1.9277641132484495e-10	6.884871833030177e-09
Citrobacter [MB_G134]	taurolithocholic acid [MT_M021]	-0.024817987210370623	0.7143131329602964	0.8098788355558916
Citrobacter [MB_G134]	C3-DC-CH3 carnitine [MT_M022]	0.36074428410659937	3.65479892176616e-08	6.895847022200302e-07
Citrobacter [MB_G134]	5alpha-cholestanol [MT_M023]	-0.35395147428214957	6.82448232258888e-08	1.1187675938670296e-06
Citrobacter [MB_G134]	C54:8 TAG [MT_M024]	-0.17679164945739692	0.008587865719399816	0.028064920651633386
Citrobacter [MB_G134]	N-methylproline [MT_M025]	-0.3116374209739439	2.4300052857507177e-06	2.505160088402802e-05
Citrobacter [MB_G134]	C56:2 TAG [MT_M026]	-0.19496516103320738	0.003693248855225124	0.01372954964767704
Citrobacter [MB_G134]	C44:0 TAG [MT_M027]	-0.03342982997041807	0.6219011688335654	0.7421254998013908
Citrobacter [MB_G134]	creatine [MT_M028]	0.5211307486999606	1.0231147608424473e-16	1.7051912680707454e-14
Citrobacter [MB_G134]	ethyl glucuronide [MT_M029]	-0.04577497121891444	0.49939695702533016	0.6369859145731251
Citrobacter [MB_G134]	C56:3 TAG [MT_M030]	-0.12911219187336456	0.0558576255590698	0.12723832701382642
Citrobacter [MB_G134]	C56:6 TAG [MT_M031]	-0.08565458559515358	0.20567336017226412	0.3422185693382099
Citrobacter [MB_G134]	C44:1 TAG [MT_M032]	-0.0652368119297213	0.33548107084584633	0.48063190665594036
Citrobacter [MB_G134]	3-methylxanthine [MT_M033]	-0.037123914771737154	0.5839056995910614	0.7103475664124835
Citrobacter [MB_G134]	imidazole propionate [MT_M034]	0.06686755389517954	0.3235144651883105	0.4695172918209014
Citrobacter [MB_G134]	C20:5 LPC [MT_M035]	0.1282073200694726	0.057612934563981866	0.12958236200534543
