feature_id	frequency	candidate_placements	top_edge_num	top_likelihood	top_likelihood_weight	second_likelihood_weight	likelihood_weight_sum	distal_length	pendant_length
954a9f37977a2055117e40fda8d885cd	2	1	12141	-125925.42	1.0	0.0	1.0	0.08626462	0.102988616
957f318f7967da6daabf0d48593ac0da	2	1	89469	-82819.25	1.0	0.0	1.0	0.06830165	0.13029006
96bde1d77000933e946dfb199925c7a3	3	1	90212	-82674.44	1.0	0.0	1.0	5.7522025e-06	6.113515e-06
9868b5882915050d5e52b77c875058ad	5	7	77997	-65848.98	0.51241547	0.23519951	0.999999979	5.8815754e-06	0.0854253
98906d02d6744198e90b8a0a9cce2d44	7	7	17935	-57174.105	0.3248232	0.17877886	1.00000001	0.0022570763	0.037415206
98af91638cced2cfe681c31927e8a8e8	3	2	275669	-106182.75	0.88193434	0.118065685	1.000000025	0.070729345	0.012331238
98bebc482cd9ca7290f2f2a248aec8e5	4	7	129290	-142600.88	0.31529292	0.31424373	0.9999999975999999	0.00028656647	0.028949417
999e583df5c3def13d79bd7985a2db02	6	3	11187	-131109.12	0.52075607	0.3177662	1.00000004	0.018296342	0.083434865
99d20e29f6c3b3ce8b5a8c26cf1e256b	2	4	61	-131069.15	0.45903724	0.18791474	1.00000001	0.057362836	0.14064492
9a215fa0e73e9b12ecd3b1b6d42e6dba	2	7	10910	-131094.98	0.3252032	0.28372324	1.000000006	0.008862849	0.08420551
9a91bed865a472277d6a32c9880b1173	2	1	11198	-131086.56	1.0	0.0	1.0	0.042499695	0.060164243
9b72bc0ce737b7762f1e914b5eac762d	6	3	10898	-131107.39	0.5911149	0.3503962	1.000000046	0.013052127	0.11255909
9bc833085f1548853b1cf3d905f7d97f	4	4	12770	-125850.24	0.5161356	0.26382732	1.000000035	0.023757663	0.021353893
9be19ab968ad92fd94c7295f2109e33e	2	2	33	-130971.33	0.93485665	0.065143354	1.0000000039999999	0.018571578	0.10290587
9cb0b8fb0953d35a0dbb91a2979c894b	2	1	131906	-137100.97	1.0	0.0	1.0	0.03693749	0.14498737
9ee6fac4053b666eab9dc8eae340403f	3	7	79359	-78622.59	0.17859328	0.17857103	0.999999995	6.702069e-06	0.004460777
9f1c3ed77a06526841e29fc6c9e924a4	3	1	11190	-131143.5	1.0	0.0	1.0	0.06940868	0.17027931
a0eeab5dede5f14abb33b2e520b39599	2	2	5820	-79683.51	0.6244567	0.3755433	1.0	0.01893116	0.035477895
a1190d2a5f87036e8b339276c40fbbc2	10	1	204739	-126630.26	1.0	0.0	1.0	0.0086149415	0.032743037
a2d982cabb4cc8a6f0cd987f7ee77ebb	2	1	129483	-142597.95	1.0	0.0	1.0	0.00909077	0.030862657
a2ef7fa4b62c4b01208dfa4aad27e0c1	2	1	10640	-131106.11	1.0	0.0	1.0	0.037236217	0.08239001
a43ddcd44d41456d1dab22318e67fe3d	3	2	11070	-131111.2	0.9888229	0.011177099	0.9999999989999999	0.09857339	0.07589046
a537d8bab85c83b0e74c73c55790324b	6	7	99761	-62555.9	0.14285715	0.14285715	1.00000005	5.000002e-07	6.113515e-06
a57e8133deb4fc1a6cbeaac02d482d8f	2	5	119859	-142558.89	0.20015606	0.20015594	0.9999999900000001	5.000002e-07	6.113515e-06
a5a55d1042ae7a5a4733425a71b13448	6	5	11193	-131113.5	0.57671964	0.39121717	0.999999998	0.048164975	0.09569563
a653e1e25bc7b3bfc53ecbee8e08c799	5	4	129368	-142638.33	0.767758	0.102174856	0.9999999660000001	0.015013626	0.10711366
a65a721d90a7e48010113435818d69be	4	3	18493	-57127.86	0.34148222	0.32947984	0.9999999900000001	7.633501e-06	6.113515e-06
a7594af68bb51cf102d651c5273bcc66	2	7	120956	-73702.52	0.39659443	0.15843791	0.99999999	0.05117378	0.12938175
a7c7cf68def4b0d445226c2e3938ff51	4	1	10143	-131056.25	1.0	0.0	1.0	0.030529294	0.020818686
a7dee29dd0f54a24b73d9c74dbd7ac92	2	5	11198	-131109.89	0.870608	0.032571103	1.000000003	0.023559889	0.11124045
a9567d6f4f51f80ed58c1978b4737f28	5	7	135072	-105046.586	0.24080382	0.19891073	1.000000026	9.258927e-06	0.058842096
a968dacbd6e0a3f2f1738f0e64bc955d	10	7	44	-130049.44	0.32607678	0.23625268	1.000000018	0.05393156	0.111853935
a9cdace376f468b22ea7bac7de7e029c	14	7	120023	-73666.56	0.3667745	0.1980224	1.000000019	0.008090537	0.07714491
aa2d96e9bd79b0daa429983e2aaf6205	4	7	219002	-74232.95	0.49936554	0.35376832	1.000000029	0.0014073643	0.0026116264
aaf8bbe980b29c52a8c30a07d65d1b48	6	1	102	-130588.484	1.0	0.0	1.0	0.04230403	0.05584669
adc72dccf3a30113fd9335cb6462f2dc	3	7	154	-131240.33	0.52253616	0.28586498	1.000000014	0.067064546	0.16331965
adfb67f460d65aa8614bed0880411c61	11	7	27887	-79401.03	0.14285731	0.14285731	0.99999999	5.000002e-07	6.113515e-06
ae1d5473bb32f0a1933d5b4fc0e3eeb4	3	1	10722	-131137.75	1.0	0.0	1.0	0.07192637	0.13348061
aea5c45decda07ef9ad9a8e1ad4125ba	14	7	34681	-48284.06	0.14291377	0.14291002	0.99999999	0.00038982992	0.0040102466
aeda648ef1ccaf013a70453eee0caf8a	55	7	77101	-65850.195	0.3080629	0.29831472	0.999999996	9.474854e-06	0.08491987
af101f6ceb2059efa2d97a9ba8732a9d	4	1	10723	-130644.0	1.0	0.0	1.0	0.030378966	0.10951655
af27577de5edb10c09f7fc19b9ca45ca	6	7	114452	-82559.83	0.14285752	0.14285752	1.0	5.000002e-07	6.113515e-06
afacc69f169eac6016e7060822fabcb3	16	1	204632	-126633.8	1.0	0.0	1.0	0.016715724	0.038743295
afb285b046870964b875f3cb43558240	2	2	252375	-85696.195	0.9811793	0.018820716	1.000000016	0.0057231737	0.038356792
afdc6bb8a8ff7bfe8bd19e8ebd153aa8	2	7	219384	-127266.516	0.5656086	0.17369443	1.000000012	6.571573e-06	0.22658081
b0eef4ca69519df0621c615120e56ff1	9	7	77101	-65848.8	0.30840513	0.29864195	0.999999995	9.474854e-06	0.084319346
b10557ee98062b9e3f8d42587f41fc07	2	7	61	-130428.81	0.41636738	0.40619463	0.999999979	0.06916784	0.17117232
b162db6e625cbe003b495aa850f1de17	3	6	277417	-106319.58	0.63745457	0.2638392	1.000000032	0.033783667	0.30801776
b230be8a10f78f48e504b8dc5cfa7afb	23	1	190765	-138803.02	1.0	0.0	1.0	0.010196072	0.01036594
b26086d47e0a3f9bd5c419c4617b8502	6	3	9726	-129912.81	0.965387	0.017333284	0.999999985	0.0017359806	6.113515e-06
b2ff465f3ce89a33862c4c1864f4e1d2	2	3	11209	-131124.2	0.8644343	0.067792095	0.9999999749999999	0.07763207	0.11046454
b39be459cc96689db8cd6b00a0d86e8e	496	7	27335	-79401.03	0.14285819	0.14285809	1.0	5.000002e-07	6.113515e-06
b39f90da9ee92988c2e0f57748c70f4c	27	1	10794	-131074.08	1.0	0.0	1.0	0.048840124	0.03756232
b6f7e10ef0d83e8306ba4eb420c14bbd	2	7	10913	-131103.7	0.43167478	0.35181868	1.000000011	0.05211188	0.08792956
b75f9fb9a9fd532cab665ef8cfe95eed	18	1	102	-130582.45	1.0	0.0	1.0	0.03264283	0.054194033
b783cf56c98ce000abcb53b1c119f551	5	7	122709	-73424.77	0.62160486	0.09964645	0.999999984	0.013669773	0.13367298
b7d6cf3f7467ca45087ca083796a0af0	151	7	24804	-79401.03	0.14285722	0.14285722	1.0	5.000002e-07	6.113515e-06
b9f03ef799adb58dd96176ffad7ec24a	19	7	191287	-138814.45	0.3170883	0.29919422	0.9999999986	0.0032423995	0.022181578
babe719a9ad0da92d681ac70bb108dc8	6	3	202983	-127161.586	0.7637833	0.12557109	1.0000000500000001	0.008307786	0.015461994
bae6856b75ab0f9f9fa7755cdb153642	7	3	11454	-131116.95	0.7810509	0.11398115	0.99999998	0.009869736	0.09078839
bbecd3b5250443f2697c0104e8213917	5	1	191280	-138791.67	1.0	0.0	1.0	0.011480023	6.113515e-06
c02e74171a45a7d8308e4581e6b79eab	16	1	10701	-131160.14	1.0	0.0	1.0	0.08179768	0.17119713
c1972519928146002b88a946471e938f	3	3	13440	-125863.336	0.8878153	0.089825794	0.999999994	0.020472676	0.037622735
c1cd0bc45f873697ab9156e7147e8d76	51	1	191280	-138800.92	1.0	0.0	1.0	0.012891785	0.004114353
c22b16cc6108c04f29fea3b6d4c81571	18	7	70726	-64222.88	0.14285715	0.14285715	1.00000005	5.000002e-07	6.113515e-06
c3c2da82d96e8b8ee73b62eb5edf06ab	2	1	221414	-106212.54	1.0	0.0	1.0	0.06845557	0.019714493
c4dc084b83476f4b2c829da5b52fcb4d	25	6	78971	-65853.3	0.5903736	0.18041605	1.0000000234000002	0.024361778	0.086204804
c908b8f6f2f144e3f8c68f269a44e5dd	6	7	120056	-73428.055	0.54627836	0.18902831	1.0000000039999999	5.889146e-06	0.13772473
c956153958c5408cfdf9fbf3a704ef79	2	6	5049	-79640.12	0.860754	0.048837483	1.0000000052	0.003981345	6.113515e-06
ca38cab53ae08168f46b291cbce18ea5	12	1	204632	-126636.51	1.0	0.0	1.0	0.016595492	0.04373173
cafa8b61b1350ad69f557a8e5a27bb6b	7	1	269484	-87956.76	1.0	0.0	1.0	0.016576337	0.08339216
cb27b579b1b59c3e5d4104623e8b359a	3	1	45	-130973.35	1.0	0.0	1.0	0.00250344	0.01948379
cb7417898e26dc23903ed96497486210	15	2	29793	-79408.38	0.5004894	0.4995106	1.0	5.000002e-07	0.0052596303
cbb2ce5bbe1710f054b5adb71f29aa09	4	7	272419	-111710.73	0.20351408	0.1993256	1.0	0.0039082887	0.07353758
cbff13b5013921139f28a5115cf9f7a8	22	1	204743	-126670.83	1.0	0.0	1.0	0.0397446	0.085428126
cc7257e130ecba99063e41685c252180	43	7	27751	-79401.03	0.1428574	0.1428574	0.99999998	5.000002e-07	6.113515e-06
cd361092f88c6023a43ec4e9d7524864	23	1	191046	-139481.47	1.0	0.0	1.0	0.008007035	0.0023341286
cd4db2247c8b7c4f75eb8a4865698645	2	4	316955	-103849.16	0.525993	0.23310545	1.0000000275	0.0047970414	0.19674575
cd8c962b4550c99da2caee4c6971c513	2	3	10765	-131117.73	0.6995518	0.18560632	0.9999999999999999	0.065712735	0.10862593
ce3110731e628641298e8682b8fe8a2b	13	7	135032	-105008.16	0.94488865	0.0092674885	1.0000000155	0.0015822324	0.004711176
ce85443cc7037212c3e6874653adfe72	2	1	10727	-131090.28	1.0	0.0	1.0	0.033499785	0.04991976
cea7cb895e7a2b5146a013ed6552cb5b	13	7	77101	-65852.18	0.29704237	0.28769	1.0	9.474854e-06	0.090889364
cec03d066a8a4113768af9614bb8328c	7	4	221584	-106184.625	0.8117621	0.06516149	1.00000001	0.0073038945	0.0129159605
cef569ed3f37a30114ff48ea3bcde5e6	4	1	83971	-76410.7	1.0	0.0	1.0	0.0032017508	0.010388288
d13840a3816a0f5e14c51c86899d0170	3	4	46	-131252.0	0.860976	0.07977653	1.000000014	0.0805826	0.16892116
d32e579b3ae7b2aae8d5bf9f027c29af	41	7	22805	-79401.03	0.14285715	0.14285715	1.00000005	5.000002e-07	6.113515e-06
d3b770095c3b56de5ba4bc7e576e3931	4	3	49	-131220.94	0.9460924	0.040258456	0.9999999669999999	0.058504995	0.13661
d4e30f24312f021ed1d0a0fc500579bd	2	1	45	-131218.9	1.0	0.0	1.0	0.13363826	0.091613464
d52ed7a499c1ebeeb759cfd1c7693e11	2	7	10089	-131123.22	0.35144117	0.2613904	0.9999999970000001	0.010737165	0.12093999
d5eb80c26a008a368ef49110e46b05bd	5	4	138031	-62853.965	0.6795757	0.20292348	1.0000000543	0.0030277346	0.22543898
d60e0d1c49af7ac903e5a81afec888ee	6	3	11058	-131165.14	0.933676	0.044515107	1.000000011	0.18091954	0.17764315
d69464b2275c7c4514b5858d01db39b8	29	5	11457	-131102.78	0.7638702	0.1254136	1.000000012	0.080292374	0.072173126
d71e7f3b028ede507470b1bfedbb8983	3	1	10991	-131090.08	1.0	0.0	1.0	0.015439673	0.07498112
d88abff2ed5af388abe3bd71809f70e1	105	7	204750	-126655.37	0.6267162	0.11966899	0.999999993	0.008141311	0.07225998
d8a60bf7621dd59dc59f19a8894129c9	11	7	13196	-125821.83	0.16085508	0.15629937	0.9999999900000001	0.010921663	0.003911875
da13eb51a23731d1542076afd2a4882d	44	3	287382	-68212.23	0.74465704	0.12788555	1.00000003	0.0077881385	0.003975667
da8d956ba3a63e19735c5c55ceaa06f3	31	2	9624	-129938.62	0.9125913	0.08740873	1.00000003	0.023190716	0.010134913
db77c725d3290421d640c536d7308bcc	2	7	205669	-126699.84	0.22556397	0.1820948	0.999999976	0.009654363	0.1490308
dbaabc2fc99500803f8d94562ba18e91	5	3	126119	-73425.984	0.33338112	0.33334017	1.00000001	0.026267393	0.14024726
dc0f7f7895f74a7be8ac06aa25be661b	3	7	10091	-130623.35	0.33539093	0.3285824	0.999999978	0.04525419	0.06342807
dc44a88a9e09760406765da06826cd7c	8	1	43055	-57247.953	1.0	0.0	1.0	0.041798946	0.18349515
dcc7fedd68b118f6d33aed6679af9872	3	1	225955	-85155.16	1.0	0.0	1.0	0.0018184481	0.009214401
dd5c07f3d8913531e58e8dc843af735e	3	4	8493	-129911.414	0.25082034	0.24999984	0.99999997	7.328685e-06	6.113515e-06
de748aa343b823ec00677351c8e34391	2	5	256116	-144040.97	0.5901961	0.14409658	1.0000000076	0.0049293065	0.025145387
debe02fd9e20519d37ec03ff98fac594	13	3	221508	-105806.5	0.88705695	0.09318368	0.999999978	0.007984951	0.02377423
df915ccb4ee135b84e0b244e8af12b92	290	1	102	-130571.4	1.0	0.0	1.0	0.042397957	0.038509425
e04265a1b5b74d599d1000ac0f280268	21	7	204139	-126589.3	0.1428815	0.14288107	1.0	5.000002e-07	6.113515e-06
e149acb95b2ccf99ebccc818ef8aac1f	10	7	221403	-106269.78	0.45142993	0.20988812	0.999999986	0.07096193	0.118043035
e2abb44e2cebc46c751257175cf3c492	2	4	10985	-131092.6	0.8833363	0.072210945	0.999999988	0.050455354	0.13861094
e489f7ab1494b0b614f706bd7bb8e8a1	3	7	10145	-131135.61	0.79731107	0.07190086	1.000000012	0.022927385	0.13905156
e4bf0ddf49a1b74b07a54dda414a18a3	3	1	10170	-131029.836	1.0	0.0	1.0	0.0041513466	0.0061248676
e5b20010c5bbeae5bec6579ac93d74b2	2	3	250006	-35354.54	0.9086337	0.049369626	1.000000006	0.015896795	0.1847541
e667afb6b48b0007e9af60486940be9f	3	7	171	-131195.7	0.4105641	0.36445692	1.000000003	0.014433974	0.084565684
e76dea2cf35d73edade78d85ddf243b1	17	7	27686	-79401.03	0.14285839	0.14285824	1.0	5.000002e-07	6.113515e-06
e81376d3f9c2ef0b083f13dc5093421b	13	1	102	-130575.45	1.0	0.0	1.0	0.035516273	0.044040654
e8386d3a307c208c4b9f0a756259cd6b	144	7	71294	-64222.88	0.14285715	0.14285715	1.00000005	5.000002e-07	6.113515e-06
e8ab26196eee829c47fbd72da200f02c	3	6	221462	-106215.77	0.3201708	0.3199323	1.0000000003	0.008249281	0.05180498
e95d9802c603aade0272e2c129719179	8	2	10772	-131083.11	0.9107158	0.08928421	1.00000001	0.07090657	0.03514867
e96be432ef825f6d81c02a00910a2f12	4	1	45	-130982.766	1.0	0.0	1.0	0.01677011	0.011971728
eabb1ceac9d2502dc96f059992d8887f	9	1	80046	-78650.05	1.0	0.0	1.0	0.021733027	0.022769641
ec03d66fcea8850ab39fe2bce3814f30	37	4	284104	-120406.7	0.7525219	0.12233255	1.000000027	0.026820607	0.1345565
ec05aa720f4baa5df554fe829f4ced3f	5	2	191053	-139571.95	0.88272244	0.11727753	0.99999997	0.051288947	0.11922136
ec10cc853a1b84f459a4bfbb02d07e23	3	1	11585	-125968.484	1.0	0.0	1.0	0.046320062	0.27156782
ec383b5ea1ac0a64505989f027e4b15e	2	4	11058	-131150.69	0.95704013	0.019427702	0.999999988	0.18149488	0.15802343
ecf6b5c0e4d8b0c9394b881f44dcd962	7	2	190784	-139531.69	0.69826186	0.3017381	0.99999996	0.007553036	0.048215255
ed3f8d8f47258f6eba170105b4105acb	6	7	104944	-70957.63	0.1428572	0.1428572	1.00000005	5.000002e-07	6.113515e-06
ed5e2e6b6f5969ad62b34c00a9eeb9b3	2	3	10987	-131075.72	0.9605402	0.027653817	0.999999997	0.070047416	0.09176484
ee6a011da2550805c6fd434ab053464a	22	5	205872	-127133.02	0.28070012	0.18131533	1.00000001	5.495066e-06	6.113515e-06
efcb7a0d4a2ff3b82317158c2ba0c523	3	1	10170	-130683.05	1.0	0.0	1.0	0.074671686	0.21240136
f06d4222c7975a6a3db59ee50dd33129	5	7	317118	-101918.84	0.67035776	0.26186317	1.0000000305	9.236826e-06	0.24115674
f0e700e94a65a451697b223e274bb5bf	2	3	32	-131029.51	0.45013207	0.30616897	0.99999999	0.025915638	0.06312576
f133a3f75e18e211fffbfb6b58564651	7	7	10981	-131127.62	0.6618592	0.17264791	1.0000000119999999	0.01493547	0.12766369
f1d6186e0cc7872886280904c9c97698	2	1	11058	-131171.7	1.0	0.0	1.0	0.15716171	0.20715843
f2d28e8c1d683de289dd727a3c20e013	5	7	126178	-73420.75	0.7851461	0.079913795	0.999999961	0.037660528	0.13775496
f334d2bc181c6ee444a7ace2943af183	3	1	171135	-103524.46	1.0	0.0	1.0	0.0244811	0.06478692
f3c8b681c470c28f8b1be635bc3559a9	7	7	35167	-48277.715	0.33727688	0.33046776	1.00000000662	6.2195136e-06	6.113515e-06
f3f9a9f0b503cf4f0c256f629c1b0398	2	4	171	-131183.58	0.7058464	0.15860602	0.999999965	0.022168636	0.0766177
f4d1542e29aeb1488c5d71993c3a5a39	13	1	204739	-126630.516	1.0	0.0	1.0	0.0076403036	0.034037247
f689372d5f8d184d8733cc155d307d5c	5	7	77823	-65870.74	0.26615328	0.2298334	0.99999999	0.002305417	0.1149162
f6e793e6adcde02c93be776f4aebbe51	4	7	318423	-103867.01	0.33167326	0.15903829	0.999999979	0.004285876	0.2703037
f6fdbf1efde53ff08e55c234a7d65573	6	1	11907	-125895.805	1.0	0.0	1.0	0.03249278	0.07195075
f7f89283e208e3a486e0cc7dcc427ea5	10	5	80452	-78647.18	0.4926882	0.4130785	1.000000017	0.0043753097	0.028070135
f84a5455a4f6fb3979f21796cdff4da4	5	7	99888	-62555.9	0.14285766	0.14285766	1.00000001	5.000002e-07	6.113515e-06
f86222ce0aa7c48d5994451baf572b60	44	7	25471	-79401.03	0.1428572	0.1428572	1.00000004	5.000002e-07	6.113515e-06
f902b43a22213959daa997684d1faf7f	2	6	47	-131233.42	0.3864898	0.18647464	0.999999987	0.015813725	0.15893038
fada87a6d1c078a694e924638b126ec9	3	7	151	-131034.336	0.43329975	0.19010548	0.9999999869999999	0.016471038	0.09305603
fae2f341d40af8ee61de95e710ad63e9	3	3	10041	-130673.8	0.90438825	0.08894177	1.000000017	0.031680707	0.18323483
fb0b88be5b18227ded51803b6c755eab	2	7	190717	-138601.86	0.3708409	0.18051128	0.9999999749999999	0.0046318625	0.17943533
fb6835364f1d79a14457f24bc50738d0	34	7	117538	-142008.69	0.1612274	0.14713746	1.00000001	5.1879074e-06	0.20105544
fbd7bc6b442654c4168fd874eb49dc9b	10	4	69	-131185.28	0.4176984	0.28905994	0.999999971	0.0025285303	0.069766335
fbdf2eaac4b7661c323e259ef3fe4d74	2	2	11457	-131115.64	0.9693113	0.030688733	1.000000033	0.07156805	0.097402126
fc3f584449d707e80bd4aa0efcd65508	21	7	77157	-65847.94	0.14304525	0.14304493	1.00000002	6.6656276e-06	0.090327434
fc6622c636a5210293fb2873fc4761d9	6	7	103945	-70957.63	0.14285715	0.14285715	1.00000005	5.000002e-07	6.113515e-06
fdefb06175a6456a85d0355132685321	2	4	10022	-131113.3	0.80467665	0.10496961	0.999999974	0.018933672	0.110316284
fe8bcefd589c12bb924797113add842f	3	3	160	-131177.28	0.8622639	0.088482216	0.999999966	0.048609536	0.06527544
ff827d076a2fd26ab8791ad31da62735	5	1	160	-131028.625	1.0	0.0	1.0	0.041751225	0.06578008
