FeatureID	Confidence	RawTaxonomy
b39be459cc96689db8cd6b00a0d86e8e	0.994173240837008	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae
df915ccb4ee135b84e0b244e8af12b92	0.999907952016735	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
5da32e051bdda695c26f4cc556c3aede	0.989922286251089	d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosarchaeum
3ebe761bfb1238c87195d431f41bf976	0.999995994910995	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
b7d6cf3f7467ca45087ca083796a0af0	0.780245622415688	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Polaromonas
38c27ceaed634984c1225a82648cf571	0.890961851323079	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
e8386d3a307c208c4b9f0a756259cd6b	0.999991502169149	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
1f8747026500ce37ab66b935d9b1b53e	0.999999973887214	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
d88abff2ed5af388abe3bd71809f70e1	0.847083678871266	d__Bacteria; p__Nitrospirota; c__4-29-1; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
02b4cbe5c2955ab2f66dc82cdf6dad64	0.948471140393249	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquabacterium
586ee8bd7ab4a9a8074517b760b32ace	0.999999994631082	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
3421464bea79a54e7eef62009457230b	0.999991125339266	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Incertae_Sedis; g__Incertae_Sedis
637b9b3f4d1cbb1a10c07817619cdf69	0.985206907381232	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
7346ee25c4de4df48f80d736342c1c02	0.999999867349567	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira
4a9ba8830a31e244ac9ead09e47dc6cc	0.999997165832818	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
25e119f38effd7d58bf3442bd40eaf00	0.999103292134602	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
aeda648ef1ccaf013a70453eee0caf8a	0.999982060448608	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfurifustis
6b67de2223e4b9c10dc62599f3136206	0.999960297356546	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
c1cd0bc45f873697ab9156e7147e8d76	0.999999175278417	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
2700161fea3aa737f125e20238356dc6	0.999705082136301	d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Incertae_Sedis
59dd6d3f3f896c4309537cf26c3597a3	0.998924154502469	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae
da13eb51a23731d1542076afd2a4882d	0.975777501575581	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Anaerobacillus
f86222ce0aa7c48d5994451baf572b60	0.999997418905533	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
cc7257e130ecba99063e41685c252180	0.996658870914613	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Gallionellaceae
d32e579b3ae7b2aae8d5bf9f027c29af	0.999996936956046	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
42f0e691f302bb1170e2ca8606efe604	0.999991399824159	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
ec03d66fcea8850ab39fe2bce3814f30	0.999999969640584	d__Bacteria; p__WOR-1; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
615d65be0a5ba4f62e9d7aa1bffb4277	0.999830013550826	d__Bacteria; p__Patescibacteria; c__ABY1
fb6835364f1d79a14457f24bc50738d0	0.952448494389559	d__Bacteria; p__Nitrospirota; c__4-29-1; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
2b9f3a8f685d68714acd248e5e683700	0.999955065372577	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
8b91e5b1c412877f96a4a342ab6dc680	0.999999830194227	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
931ac7709b0d74ba3440921b1c12cdce	0.99994337220544	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
da8d956ba3a63e19735c5c55ceaa06f3	0.999999996235445	d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrosotaleales; f__Nitrosotaleaceae; g__Incertae_Sedis
2bfdfef3ab9fe4d267c52f8ee5c80ddd	0.999999999011706	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
d69464b2275c7c4514b5858d01db39b8	0.985331281806483	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__UBA9983; f__Incertae_Sedis; g__Incertae_Sedis
65a75a16ddf0882daec9e72eea3aa180	0.999999999863761	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Salinisphaerales; f__Nevskiaceae; g__Nevskia
b39f90da9ee92988c2e0f57748c70f4c	0.999999955528353	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Incertae_Sedis; g__Incertae_Sedis
89fa0981707da59c8cede9f5d70afe62	0.999990670159202	d__Bacteria; p__Patescibacteria; c__Parcubacteria
0dfa02006f244358216a64cb34291c06	0.999888397864826	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
1304d0f9dc2397bbf02e61577a2f5adc	0.999999958688393	d__Bacteria; p__Patescibacteria; c__Berkelbacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
c4dc084b83476f4b2c829da5b52fcb4d	0.999192345109744	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae
b230be8a10f78f48e504b8dc5cfa7afb	0.999908247205559	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Incertae_Sedis; g__Incertae_Sedis
cd361092f88c6023a43ec4e9d7524864	0.999994761862558	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus
77ac885dcb1a5ca9272a721191bd908f	0.999995090549874	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
87e503bff5c5886e5938a97aa0afb1d5	0.710051358921875	d__Bacteria; p__WOR-1; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
cbff13b5013921139f28a5115cf9f7a8	0.999999999983759	d__Bacteria
ee6a011da2550805c6fd434ab053464a	0.999999799466812	d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis
0d6dcaae2682704e655e8c12d0a9e3d2	0.999945796664086	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
8ceae18ee0348d694b1a6f77def3b22e	0.999999856938625	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Arcobacter
e04265a1b5b74d599d1000ac0f280268	0.999999999998721	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__Incertae_Sedis; g__Incertae_Sedis
fc3f584449d707e80bd4aa0efcd65508	0.905003001397074	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Beggiatoales; f__Beggiatoaceae; g__Incertae_Sedis
3add7546155d28d51903ff1038f70c36	0.999965100499263	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Incertae_Sedis; g__Incertae_Sedis
6376ea6dab7d0fde3cd66f53b57e1484	0.999504175328374	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
