microbe	metabolite	Rho	PValue	QValue	AbsRho
MB_G093	MT_M094	-0.2065618680161347	0.002072541477062942	0.00858491464437532	0.2065618680161347
MB_G084	MT_M060	-0.20653238066440727	0.0020756702368529153	0.00859490781305555	0.20653238066440727
MB_G017	MT_M064	-0.20652371412696124	0.0020765906188663294	0.008595752820419439	0.20652371412696124
MB_G073	MT_M050	0.20651632462488795	0.0020773756739675825	0.008596037271589996	0.20651632462488795
MB_G044	MT_M018	0.20648128324484108	0.0020811021257311894	0.008605526771084136	0.20648128324484108
MB_G059	MT_M098	-0.20648127292446913	0.002081103224140514	0.008605526771084136	0.20648127292446913
MB_G070	MT_M009	0.20646100309018756	0.0020832615858237865	0.008611484336853405	0.20646100309018756
MB_G061	MT_M103	0.20644016447664676	0.002085482637464058	0.008617696849025034	0.20644016447664676
MB_G027	MT_M053	-0.2064292585678767	0.002086645886627198	0.008619535504139889	0.2064292585678767
MB_G086	MT_M046	0.206391120728286	0.0020907184044880933	0.008633386391554412	0.206391120728286
MB_G080	MT_M042	-0.20636508733137185	0.0020935025157293916	0.008639939392597357	0.20636508733137185
MB_G023	MT_M062	0.20636132360734308	0.0020939053020809025	0.008639939392597357	0.20636132360734308
MB_G026	MT_M045	-0.2063536433406879	0.002094727448119902	0.008639939392597357	0.2063536433406879
MB_G049	MT_M015	0.20634936737678727	0.002095185302704859	0.008639939392597357	0.20634936737678727
MB_G050	MT_M085	0.20630094135303723	0.002100376949796413	0.008658372860720355	0.20630094135303723
MB_G075	MT_M053	-0.20624764825400896	0.002106103925696928	0.008678999693806023	0.20624764825400896
MB_G043	MT_M042	-0.2062337931104136	0.002107595152814727	0.008682163348361388	0.2062337931104136
MB_G057	MT_M006	0.20621920450229986	0.0021091663619048776	0.008683252621619827	0.20621920450229986
MB_G002	MT_M052	0.20621790118347322	0.002109306782668483	0.008683252621619827	0.20621790118347322
MB_G095	MT_M035	0.20615801107108706	0.00211576859055994	0.008706866627818683	0.20615801107108706
MB_G051	MT_M063	-0.20612493555308106	0.0021193449763230498	0.008718594348946382	0.20612493555308106
MB_G062	MT_M052	-0.2061170978168597	0.0021201932606184884	0.008719094971700432	0.2061170978168597
MB_G006	MT_M085	-0.20606012927789974	0.0021263683074779012	0.008741493555921485	0.20606012927789974
MB_G051	MT_M052	0.20604208135798455	0.002128328006852546	0.00874655345281868	0.20604208135798455
MB_G057	MT_M005	-0.20595942078589752	0.002137324582932428	0.008780518656346846	0.20595942078589752
MB_G053	MT_M104	-0.20593588522677966	0.002139892461993154	0.00878805939216901	0.20593588522677966
MB_G048	MT_M001	-0.20584080775970087	0.0021502946398361325	0.008827757672950253	0.20584080775970087
MB_G088	MT_M095	-0.20582329059306015	0.0021522161625113934	0.008832624469950999	0.20582329059306015
MB_G012	MT_M028	-0.205799576756734	0.002154819911557108	0.008840286816644546	0.205799576756734
MB_G027	MT_M011	0.2057260430833954	0.0021629120610082257	0.008870452745078163	0.2057260430833954
MB_G058	MT_M043	0.2056650601550165	0.002169644016431595	0.008895021591110058	0.2056650601550165
MB_G030	MT_M015	0.20557736328788703	0.0021793583877509977	0.00893015639869104	0.20557736328788703
MB_G055	MT_M027	-0.20557426476421092	0.0021797023409805046	0.00893015639869104	0.20557426476421092
MB_G038	MT_M042	-0.2054652691791147	0.002191832940306401	0.008976790199207104	0.2054652691791147
MB_G027	MT_M030	0.20539770265647844	0.0021993835376431926	0.009002757498026714	0.20539770265647844
MB_G053	MT_M084	-0.20539510991864987	0.002199673748684527	0.009002757498026714	0.20539510991864987
MB_G078	MT_M095	-0.20523674490191085	0.0022174661284900046	0.009070362478296552	0.20523674490191085
MB_G037	MT_M086	-0.20522999070094228	0.0022182278700311852	0.009070362478296552	0.20522999070094228
MB_G054	MT_M072	-0.20522793739880182	0.002218459489483365	0.009070362478296552	0.20522793739880182
MB_G018	MT_M068	0.20519321383434014	0.0022223797603472817	0.009083296023217773	0.20519321383434014
MB_G031	MT_M112	0.20510570380799725	0.0022322875745023323	0.009120684676209734	0.20510570380799725
MB_G058	MT_M054	0.20506938013789408	0.002236411903046135	0.009134425744232002	0.20506938013789408
MB_G056	MT_M045	-0.20505334415335794	0.002238234895494659	0.00913876105680024	0.20505334415335794
MB_G094	MT_M046	-0.20502863767135096	0.0022410462085520728	0.009147080933457827	0.20502863767135096
MB_G098	MT_M019	-0.2050220435606251	0.0022417970854416223	0.009147080933457827	0.2050220435606251
MB_G081	MT_M048	-0.20498202911973687	0.0022463584749245554	0.009162577056116472	0.20498202911973687
MB_G059	MT_M100	0.20484286345862843	0.0022622883047665244	0.009224417144817632	0.20484286345862843
MB_G035	MT_M107	-0.2047894666403403	0.00226842769501454	0.009245985529444152	0.2047894666403403
MB_G027	MT_M094	-0.2047834627589445	0.002269118948684419	0.009245985529444152	0.2047834627589445
MB_G073	MT_M102	-0.20473557365617437	0.0022746394993524866	0.00926533400958243	0.20473557365617437
MB_G073	MT_M016	0.2045812596024459	0.0022925117114922957	0.009334964553073482	0.2045812596024459
MB_G034	MT_M025	0.2045564684302912	0.0022953948341010244	0.009343533924427508	0.2045564684302912
MB_G056	MT_M081	-0.20454472144677827	0.0022967621166592664	0.009345929264127228	0.20454472144677827
MB_G057	MT_M015	0.20452360588186996	0.0022992217120658557	0.009352766286369583	0.20452360588186996
MB_G018	MT_M076	-0.2043740998114705	0.0023167052155930153	0.00942069216777912	0.2043740998114705
MB_G100	MT_M098	0.20431956548023678	0.002323112594424406	0.00944354713180653	0.20431956548023678
MB_G014	MT_M104	0.2042859638347148	0.0023270685586388416	0.009456424891183915	0.2042859638347148
MB_G048	MT_M019	0.2042643051328929	0.002329621711218751	0.00946359530623731	0.2042643051328929
MB_G030	MT_M058	0.20422783169656183	0.0023339269996080127	0.009477876140540154	0.20422783169656183
MB_G081	MT_M094	-0.204127679878418	0.002345786060163713	0.009522812152220757	0.204127679878418
MB_G041	MT_M089	-0.20409931932844844	0.002349154197799675	0.009533260187215455	0.20409931932844844
MB_G001	MT_M054	-0.2039903173801324	0.0023621403893398134	0.009582719632210197	0.2039903173801324
MB_G097	MT_M004	-0.2038611578840097	0.0023776125737272214	0.009642026855981072	0.2038611578840097
MB_G072	MT_M052	-0.20385488272890565	0.002378366624475331	0.009642026855981072	0.20385488272890565
MB_G025	MT_M119	-0.20383296907890597	0.0023810015725175744	0.00964944912874397	0.20383296907890597
MB_G016	MT_M118	0.20377318088841054	0.002388204147399753	0.009675061242794004	0.20377318088841054
MB_G022	MT_M003	0.20376713263331933	0.002388933871866553	0.009675061242794004	0.20376713263331933
MB_G027	MT_M063	-0.2036881817118028	0.002398477943839969	0.009710437019595015	0.2036881817118028
MB_G060	MT_M039	-0.20360630453499393	0.0024084123609412343	0.009744573182540996	0.20360630453499393
MB_G095	MT_M015	-0.2035960739619212	0.002409656294031518	0.009744573182540996	0.2035960739619212
MB_G041	MT_M077	-0.20359306638326058	0.0024100220959134546	0.009744573182540996	0.20359306638326058
MB_G006	MT_M053	-0.20359195101632954	0.002410157767148473	0.009744573182540996	0.20359195101632954
MB_G005	MT_M083	0.20345833293061827	0.002426461154979291	0.009807185537134219	0.20345833293061827
MB_G049	MT_M091	-0.20339124927122865	0.0024346840943119284	0.009837107451765368	0.20339124927122865
MB_G009	MT_M080	-0.2033369072340683	0.002441363757924696	0.00986077586506104	0.2033369072340683
MB_G011	MT_M012	-0.20329924801125188	0.002446002554024941	0.009876187970491014	0.20329924801125188
MB_G039	MT_M012	0.20329083061960554	0.0024470404880369357	0.00987705545120862	0.20329083061960554
MB_G014	MT_M043	0.20327122744947312	0.002449459272784623	0.00988349403948066	0.20327122744947312
MB_G068	MT_M048	0.20325141326464072	0.0024519063018767187	0.009890042226057353	0.20325141326464072
MB_G009	MT_M051	-0.2031938900514983	0.0024590229446532536	0.00991541509940828	0.2031938900514983
MB_G047	MT_M091	0.2031631752153452	0.0024628305976249557	0.009927432707927265	0.2031631752153452
MB_G064	MT_M060	-0.20310377363360194	0.002470209689536185	0.009953833537419148	0.20310377363360194
MB_G057	MT_M043	0.203085993777029	0.002472422274671836	0.009959404933219883	0.203085993777029
MB_G031	MT_M101	0.2030425166795799	0.0024778402985697005	0.009977880396924968	0.2030425166795799
MB_G094	MT_M061	-0.2030233490763598	0.0024802323493844907	0.009984162426237467	0.2030233490763598
MB_G023	MT_M084	-0.20300579870386343	0.002482424415298112	0.009989635474036668	0.20300579870386343
MB_G019	MT_M057	-0.20291017920590904	0.0024943983751843147	0.0100344554147542	0.20291017920590904
MB_G050	MT_M033	0.20289867683983095	0.0024958422901861506	0.01003689929029283	0.20289867683983095
MB_G018	MT_M078	0.20287364660108528	0.002498987010623007	0.010046178937177918	0.20287364660108528
MB_G022	MT_M042	0.2026254657275257	0.0025303630359817092	0.010168907043462998	0.2026254657275257
MB_G062	MT_M013	-0.20261100215349057	0.0025322025666443546	0.01017289280205298	0.20261100215349057
MB_G011	MT_M062	0.20260120345442778	0.0025334494914545378	0.010174495949616618	0.20260120345442778
MB_G039	MT_M070	0.20252531860953552	0.0025431250510783614	0.010209936638655182	0.20252531860953552
MB_G048	MT_M101	-0.20246454841844305	0.002550897631770312	0.010237716247907607	0.20246454841844305
MB_G030	MT_M091	-0.20238411037099088	0.0025612189339881204	0.010275702844485939	0.20238411037099088
MB_G052	MT_M072	0.202355241528441	0.002564932440193612	0.010287162193289887	0.202355241528441
MB_G075	MT_M077	0.20231432395199855	0.002570204196670465	0.010304861463429862	0.20231432395199855
MB_G075	MT_M119	-0.20226926240097678	0.0025760212398010128	0.010324734428060171	0.20226926240097678
MB_G055	MT_M087	-0.20225308815256643	0.00257811210464391	0.010327178965638104	0.20225308815256643
MB_G022	MT_M115	-0.2022512304681142	0.00257835234842098	0.010327178965638104	0.2022512304681142
MB_G017	MT_M100	-0.20218193714819885	0.002587328194905391	0.010359672452073638	0.20218193714819885
MB_G031	MT_M006	-0.20216950898008137	0.0025889410638373555	0.010362672703818635	0.20216950898008137
MB_G042	MT_M117	0.2020528053509648	0.0026041309059835044	0.010419996956252769	0.2020528053509648
MB_G013	MT_M056	0.20204562399344544	0.0026050682504376228	0.010420273001750491	0.20204562399344544
MB_G019	MT_M077	0.20202403281305747	0.0026078882778734756	0.010428077085798636	0.20202403281305747
MB_G034	MT_M056	-0.20193404452385344	0.002619671535554262	0.010471705005546684	0.20193404452385344
MB_G052	MT_M011	0.20189478088335452	0.0026248279291848607	0.010488822893845598	0.20189478088335452
MB_G060	MT_M077	0.20179884128879888	0.0026374662175110168	0.01053581711389221	0.20179884128879888
MB_G093	MT_M119	-0.20176098729341205	0.0026424679687181442	0.010552284733649827	0.20176098729341205
MB_G048	MT_M085	0.20175371006068682	0.002643430515428455	0.010552616828057705	0.20175371006068682
MB_G022	MT_M053	0.20167910219643306	0.0026533171396164947	0.01058856191399998	0.20167910219643306
MB_G065	MT_M019	-0.20164894049202015	0.002657323521062795	0.010599182387999279	0.20164894049202015
MB_G086	MT_M078	0.20164576994533256	0.002657744983790819	0.010599182387999279	0.20164576994533256
MB_G008	MT_M017	-0.20153395578169397	0.002672647366063805	0.0106550725557361	0.20153395578169397
MB_G061	MT_M116	0.20152212332352312	0.002674228803052935	0.010655260196016803	0.20152212332352312
MB_G050	MT_M118	0.2015203169111308	0.0026744703092002175	0.010655260196016803	0.2015203169111308
MB_G034	MT_M077	-0.20150522874094548	0.002676488277373849	0.01065976081264062	0.20150522874094548
MB_G048	MT_M106	-0.20148733120033638	0.0026788837766901726	0.010662252201159022	0.20148733120033638
MB_G006	MT_M021	-0.20148376083056205	0.0026793618861689766	0.010662252201159022	0.20148376083056205
MB_G016	MT_M046	0.20147661244432477	0.002680319361844648	0.010662252201159022	0.20147661244432477
MB_G030	MT_M054	0.20147401082355088	0.002680667907574731	0.010662252201159022	0.20147401082355088
MB_G034	MT_M097	-0.20145202594369863	0.0026836149205692232	0.010670437059917388	0.20145202594369863
MB_G025	MT_M102	-0.20141360002268716	0.0026887728716410322	0.010687314181424651	0.20141360002268716
MB_G052	MT_M020	-0.20140714114858288	0.002689640735658537	0.010687314181424651	0.20140714114858288
MB_G048	MT_M093	0.20129686929039645	0.0027044969837387712	0.010742052985178689	0.20129686929039645
MB_G027	MT_M101	0.20129161282966532	0.002705207010100833	0.010742052985178689	0.20129161282966532
MB_G058	MT_M023	0.20125561456404364	0.0027100740913867534	0.010756122769146208	0.20125561456404364
MB_G027	MT_M102	-0.2012451063642626	0.0027114963312829237	0.010756122769146208	0.2012451063642626
MB_G033	MT_M020	-0.20124231148643829	0.0027118747200471304	0.010756122769146208	0.20124231148643829
MB_G039	MT_M073	-0.20123890760090918	0.0027123356249530352	0.010756122769146208	0.20123890760090918
MB_G071	MT_M026	0.20121115546682755	0.0027160960702349597	0.010761806063726318	0.20121115546682755
MB_G013	MT_M048	0.201209767771294	0.002716284228663386	0.010761806063726318	0.201209767771294
MB_G032	MT_M080	0.20120847730808333	0.0027164592139189182	0.010761806063726318	0.20120847730808333
MB_G048	MT_M063	0.20118553727992955	0.00271957156160758	0.010770580442010217	0.20118553727992955
MB_G039	MT_M024	0.201111416528692	0.0027296498923404283	0.010806927980232642	0.201111416528692
MB_G013	MT_M070	-0.20097622665085557	0.0027481192096900234	0.010876461252071333	0.20097622665085557
MB_G054	MT_M029	0.2009595970100179	0.0027503989247142347	0.01087968043528487	0.2009595970100179
MB_G023	MT_M082	-0.20095706727413856	0.0027507458700545247	0.01087968043528487	0.20095706727413856
MB_G090	MT_M087	-0.2009163771616033	0.0027563318493331133	0.010898181941350036	0.2009163771616033
MB_G075	MT_M033	-0.20089900688337203	0.002758719591011527	0.01090403000399813	0.20089900688337203
MB_G047	MT_M093	0.20087798523644396	0.0027616117641280926	0.010911867359083671	0.20087798523644396
MB_G076	MT_M098	-0.20079236390366278	0.002773420045632456	0.010954917889265791	0.20079236390366278
MB_G065	MT_M078	-0.200724862453518	0.0027827616279898913	0.010988199913089405	0.200724862453518
MB_G095	MT_M097	0.20069575102911338	0.0027867991834552314	0.011000523092586438	0.20069575102911338
MB_G062	MT_M083	0.20067559343723504	0.002789598016151409	0.011007950080176557	0.20067559343723504
MB_G090	MT_M047	0.20062691257561724	0.002796367751812887	0.011028964867889623	0.20062691257561724
MB_G054	MT_M115	-0.20062103103775414	0.0027971866676716117	0.011028964867889623	0.20062103103775414
MB_G093	MT_M069	-0.20061748320838416	0.002797680754821334	0.011028964867889623	0.20061748320838416
MB_G030	MT_M019	-0.2005422211054601	0.002808180771034694	0.011066722250383031	0.2005422211054601
MB_G032	MT_M085	0.2005141200345692	0.00281211038050094	0.011078570113595297	0.2005141200345692
MB_G023	MT_M063	0.20046553282633653	0.0028189165060067095	0.011101738783091734	0.20046553282633653
MB_G075	MT_M009	0.20043075120522683	0.0028237979072693593	0.011117314595548659	0.20043075120522683
MB_G005	MT_M010	0.20042399175485323	0.002824747446520882	0.011117405496310458	0.20042399175485323
MB_G095	MT_M073	0.20040263807213987	0.002827749024797159	0.011125569933628168	0.20040263807213987
MB_G072	MT_M041	0.200342261715177	0.002836251477630732	0.011155364710445358	0.200342261715177
MB_G068	MT_M032	-0.20028756656083835	0.0028439738846355827	0.011182072940900062	0.20028756656083835
MB_G058	MT_M049	0.2002620054797387	0.0028475893854540434	0.011192621233360144	0.2002620054797387
MB_G058	MT_M022	-0.2002408108768133	0.0028505904273206867	0.011200748240945723	0.2002408108768133
MB_G080	MT_M095	0.2002313289749356	0.0028519339418575547	0.0112023591824192	0.2002313289749356
MB_G095	MT_M090	0.20017314806790434	0.0028601903179527005	0.011231113813950396	0.20017314806790434
MB_G008	MT_M104	-0.20014989039968892	0.0028634968415803728	0.011240419397763976	0.20014989039968892
MB_G044	MT_M034	-0.20009466815748594	0.0028713616299864382	0.011267606134675362	0.20009466815748594
MB_G019	MT_M115	0.20007387457495443	0.0028743281375241416	0.01127555987260206	0.20007387457495443
MB_G072	MT_M006	0.20002569249035235	0.0028812126950256154	0.011298873313825942	0.20002569249035235
MB_G057	MT_M116	0.1999289873002478	0.0028950756669435143	0.011349528913205545	0.1999289873002478
MB_G065	MT_M068	-0.1997722669129617	0.0029176704289792304	0.01143437137418379	0.1997722669129617
MB_G059	MT_M119	-0.1996585766212125	0.0029341613354420017	0.01149524519272087	0.1996585766212125
MB_G074	MT_M109	-0.19963070242189995	0.002938217392693329	0.01150710111851879	0.19963070242189995
MB_G057	MT_M030	0.19962460440245017	0.0029391054106883414	0.01150710111851879	0.19962460440245017
MB_G059	MT_M094	-0.19961706238236104	0.002940204046271172	0.01150764793061124	0.19961706238236104
MB_G095	MT_M087	-0.19959777571835852	0.0029430152007574838	0.011514894818744638	0.19959777571835852
MB_G008	MT_M064	-0.19957750606332975	0.0029459722574032773	0.0115227076560754	0.19957750606332975
MB_G036	MT_M100	-0.19952551897213677	0.0029535687531398367	0.011548655926255471	0.19952551897213677
MB_G066	MT_M011	0.19949953752498828	0.0029573718816533257	0.011559759797993455	0.19949953752498828
MB_G015	MT_M083	-0.1994631544044182	0.0029627050509892085	0.011576835106437805	0.1994631544044182
MB_G063	MT_M054	0.19943848039621292	0.0029663268138599213	0.011587214116640317	0.19943848039621292
MB_G032	MT_M090	0.1994254653882142	0.0029682388315303817	0.011590909853031104	0.1994254653882142
MB_G053	MT_M062	0.19935569725738292	0.0029785074270578323	0.011627224829113204	0.19935569725738292
MB_G019	MT_M053	-0.19934419327016487	0.0029802036918643113	0.011630063187763167	0.19934419327016487
MB_G057	MT_M008	0.19923533764835127	0.0029962978504506185	0.011687636455085332	0.19923533764835127
MB_G034	MT_M004	-0.19923124294272793	0.0029969047810247972	0.011687636455085332	0.19923124294272793
MB_G090	MT_M005	0.19921537338738807	0.0029992580705656183	0.011693013920333794	0.19921537338738807
MB_G035	MT_M009	-0.19920730369840545	0.0030004553632565875	0.011693882545982153	0.19920730369840545
MB_G036	MT_M061	0.1991808986059706	0.0030043760908343288	0.011702459629925548	0.1991808986059706
MB_G025	MT_M070	0.19917806279485425	0.00300479743863087	0.011702459629925548	0.19917806279485425
MB_G086	MT_M118	0.19917278531299482	0.0030055817149525453	0.011702459629925548	0.19917278531299482
MB_G052	MT_M009	0.19914065235685194	0.003010360934458796	0.011717266043952498	0.19914065235685194
MB_G098	MT_M119	-0.19911198365631474	0.003014630716121125	0.011730080607475194	0.19911198365631474
MB_G092	MT_M013	0.1990916944706327	0.003017655806587022	0.011738045276837687	0.1990916944706327
MB_G038	MT_M028	-0.1990787372800993	0.0030195891449304032	0.011741759474777978	0.1990787372800993
MB_G065	MT_M100	0.19906456223305768	0.0030217054844042888	0.011746182641027362	0.19906456223305768
MB_G013	MT_M060	0.19905670819170995	0.003022878673922757	0.01174693785203144	0.19905670819170995
MB_G070	MT_M116	-0.19904391173176153	0.003024791016053643	0.011750563998913471	0.19904391173176153
MB_G043	MT_M085	-0.19901736301486214	0.0030287620333101237	0.011762182653631548	0.19901736301486214
MB_G029	MT_M064	0.19898894264529937	0.0030330182354019334	0.011774900946238499	0.19898894264529937
MB_G020	MT_M003	0.1989818305922427	0.0030340841755078637	0.01177522965915083	0.1989818305922427
MB_G074	MT_M056	-0.1989597190667492	0.003037400373996568	0.011784288550908122	0.1989597190667492
MB_G030	MT_M065	0.19885215186385893	0.003053579755995672	0.011843231115691036	0.19885215186385893
MB_G042	MT_M083	0.19875646275214318	0.0030680380927373733	0.011895462718206294	0.19875646275214318
MB_G098	MT_M020	-0.1987465820666795	0.0030695345604945037	0.011897420777110479	0.1987465820666795
MB_G067	MT_M029	-0.19873607147211358	0.0030711271559714	0.011899750039282144	0.19873607147211358
MB_G091	MT_M056	0.19867231740264857	0.0030808034019626546	0.011933389549242045	0.19867231740264857
MB_G048	MT_M081	0.19864621515737343	0.003084773018221401	0.01194491004151559	0.19864621515737343
MB_G077	MT_M076	0.1985835904765527	0.0030943158418781343	0.011977996807270196	0.1985835904765527
MB_G032	MT_M052	-0.19854395186697837	0.0031003698271522113	0.011997561407876986	0.19854395186697837
MB_G036	MT_M039	0.198440961479008	0.003116149665272107	0.012054737583257666	0.198440961479008
MB_G072	MT_M081	0.1984251198747719	0.0031185833045321884	0.012060264149012652	0.1984251198747719
MB_G095	MT_M040	-0.19835036956658814	0.003130089925705335	0.012100863114840212	0.19835036956658814
MB_G002	MT_M106	0.1983130732871883	0.003135845456262265	0.012119209492801025	0.1983130732871883
MB_G072	MT_M026	-0.19827912088288013	0.0031410932921374876	0.012135582583918173	0.19827912088288013
MB_G059	MT_M104	0.19826442695097005	0.0031433669161301378	0.01214045799599667	0.19826442695097005
MB_G081	MT_M060	-0.19823510650690865	0.003147908185138862	0.012154085656906803	0.19823510650690865
MB_G033	MT_M052	0.1982227876524191	0.0031498179504286265	0.012157547573220816	0.1982227876524191
MB_G092	MT_M016	0.19816394344254257	0.003158954919582733	0.012188893580383537	0.19816394344254257
MB_G047	MT_M048	0.1981434850168425	0.0031621371952338926	0.012197250511991872	0.1981434850168425
MB_G048	MT_M119	0.19813093380900854	0.0031640909516566294	0.012200864852146385	0.19813093380900854
MB_G031	MT_M045	-0.19812405881393216	0.0031651615959168316	0.012201072647286211	0.19812405881393216
MB_G053	MT_M013	0.19809357149335158	0.0031699133445688326	0.012215465682346174	0.19809357149335158
MB_G068	MT_M009	-0.19800983891795243	0.0031829971285427137	0.01226194720465893	0.19800983891795243
MB_G048	MT_M104	-0.19790942337275938	0.003198752185373485	0.012316330906289667	0.19790942337275938
MB_G048	MT_M108	-0.1979067858858717	0.003199166952908741	0.012316330906289667	0.1979067858858717
MB_G022	MT_M085	0.1977676216600502	0.003221120886664023	0.012396873200759549	0.1977676216600502
MB_G088	MT_M049	-0.19770407590744193	0.003231190849703741	0.01243164161476271	0.19770407590744193
MB_G060	MT_M093	-0.1976796487591906	0.003235069342749294	0.01244257439518959	0.1976796487591906
MB_G006	MT_M081	-0.197464032217749	0.0032694876361414205	0.01256950610537125	0.197464032217749
MB_G034	MT_M110	-0.19745980007109912	0.0032701665050807534	0.01256950610537125	0.19745980007109912
MB_G050	MT_M081	0.1974459836232509	0.0032723836576370184	0.012574000605713809	0.1974459836232509
MB_G041	MT_M086	0.19733959012018712	0.0032895024413660177	0.012635732809344496	0.19733959012018712
MB_G024	MT_M062	-0.19732316940977196	0.0032921517488611325	0.012640437329055556	0.19732316940977196
MB_G046	MT_M095	0.19731894314431575	0.0032928339242189724	0.012640437329055556	0.19731894314431575
MB_G036	MT_M064	-0.19721745373684335	0.003309254114809339	0.01269859516381047	0.19721745373684335
MB_G079	MT_M064	0.19721223494791504	0.0033101004726999294	0.01269859516381047	0.19721223494791504
MB_G021	MT_M084	-0.1971688917315149	0.00331713723467389	0.01272152343115586	0.1971688917315149
MB_G081	MT_M113	-0.19713387686655934	0.003322831767917896	0.01273929112300791	0.19713387686655934
MB_G047	MT_M017	-0.19710270333469262	0.003327909016492954	0.012754681634594521	0.19710270333469262
MB_G007	MT_M053	0.19708396522062732	0.0033309642778104292	0.012762315240652985	0.19708396522062732
MB_G071	MT_M045	0.19700943602965412	0.0033431414370851988	0.012804882618902773	0.19700943602965412
MB_G071	MT_M021	0.19697965475288903	0.003348018581440595	0.012819471275458565	0.19697965475288903
MB_G054	MT_M100	-0.1969671527185683	0.0033500678996577615	0.012823226410173251	0.1969671527185683
MB_G020	MT_M015	0.19684977253687477	0.003369364112615598	0.012889329817879804	0.19684977253687477
MB_G039	MT_M057	-0.19684903522666883	0.003369485636557412	0.012889329817879804	0.19684903522666883
MB_G030	MT_M062	-0.19679502781431676	0.003378397958291688	0.012919303855799954	0.19679502781431676
MB_G065	MT_M082	0.19667551008896206	0.003398196638967456	0.0129908759692926	0.19667551008896206
MB_G033	MT_M003	0.19639070024945407	0.003445800265280736	0.013168663434193895	0.19639070024945407
MB_G016	MT_M103	0.19637372721157545	0.003448656109932725	0.013175381508816524	0.19637372721157545
MB_G046	MT_M022	-0.1963200052076088	0.0034577093599853486	0.013205764583012154	0.1963200052076088
MB_G098	MT_M072	0.19606007327476777	0.003501817326453288	0.013369967520661614	0.19606007327476777
MB_G097	MT_M050	0.1959878734633454	0.003514158848838701	0.0134128200337355	0.1959878734633454
MB_G084	MT_M077	0.19594917591233474	0.003520789806312435	0.013433856176708813	0.19594917591233474
MB_G045	MT_M115	-0.1959338554892803	0.003523418135675766	0.013435401069936945	0.1959338554892803
MB_G031	MT_M035	-0.19593376345259314	0.0035234339305909635	0.013435401069936945	0.19593376345259314
MB_G034	MT_M053	-0.1959054783552489	0.0035282911219165704	0.013449648495234704	0.1959054783552489
MB_G052	MT_M062	-0.19588867596213752	0.0035311793367630516	0.013456383626915407	0.19588867596213752
MB_G038	MT_M065	0.19584757343178388	0.003538253583348763	0.01347659963297546	0.19584757343178388
MB_G041	MT_M063	0.1958448054095174	0.003538730453625473	0.01347659963297546	0.1958448054095174
MB_G021	MT_M063	-0.19579209293704136	0.00354782276025045	0.013506939442577855	0.19579209293704136
MB_G072	MT_M115	-0.19575748064596793	0.0035538044641436864	0.013525421366864649	0.19575748064596793
MB_G090	MT_M006	0.19573686982360805	0.003557370757963246	0.013534701678997766	0.19573686982360805
MB_G042	MT_M040	0.19565947263725253	0.0035707916910128917	0.01358145809577011	0.19565947263725253
MB_G022	MT_M072	-0.19561139202969363	0.00357915204737471	0.013608943145911444	0.19561139202969363
MB_G069	MT_M007	-0.19559118435527909	0.003582671074485647	0.01361800851879245	0.19559118435527909
MB_G049	MT_M053	-0.19554112619907815	0.003591401821825559	0.013646872027202885	0.19554112619907815
MB_G039	MT_M030	0.1955287490493725	0.0035935635076427843	0.013649810241619383	0.1955287490493725
MB_G004	MT_M030	0.19552367503723517	0.003594450030293104	0.013649810241619383	0.19552367503723517
MB_G097	MT_M057	-0.19551230477843845	0.0035964373396966272	0.013653036405048884	0.19551230477843845
MB_G025	MT_M111	-0.19549369933128685	0.003599691366036944	0.013661067802796752	0.19549369933128685
MB_G039	MT_M040	0.19546363764679964	0.0036049546676104084	0.013672599267238563	0.19546363764679964
MB_G032	MT_M060	0.1954633293944472	0.003605008673461901	0.013672599267238563	0.1954633293944472
MB_G055	MT_M119	0.19545488227261731	0.0036064888947130373	0.013673891543935687	0.19545488227261731
MB_G073	MT_M062	-0.19544339115913897	0.0036085034075405745	0.01367720811449365	0.19544339115913897
MB_G044	MT_M057	-0.19542746939836206	0.003611296339111423	0.01368347207746671	0.19542746939836206
MB_G013	MT_M030	0.19541712078235127	0.003613112698715977	0.01368603294968173	0.19541712078235127
MB_G019	MT_M043	0.1953755001111794	0.0036204261760985875	0.013709408050862433	0.1953755001111794
MB_G078	MT_M064	-0.1953630440709703	0.0036226175174560787	0.013713378614975692	0.1953630440709703
MB_G011	MT_M026	-0.19532902911904695	0.0036286077355709044	0.013731722745774473	0.19532902911904695
MB_G046	MT_M093	-0.19530768218429245	0.0036323716142133227	0.013741632840655698	0.19530768218429245
MB_G043	MT_M078	-0.1952858236376652	0.003636229353374612	0.01375189166104486	0.1952858236376652
MB_G020	MT_M010	0.19524518909864375	0.003643410636428175	0.013774709400484593	0.19524518909864375
MB_G008	MT_M073	0.1951641195145661	0.0036577762256229823	0.013822922301568865	0.1951641195145661
MB_G069	MT_M004	-0.19516022980508818	0.0036584667691485595	0.013822922301568865	0.19516022980508818
MB_G094	MT_M108	0.19513547637048903	0.0036628640271093595	0.013835180461225154	0.19513547637048903
MB_G026	MT_M005	-0.1950983939176763	0.00366946037124977	0.013855734567337082	0.1950983939176763
MB_G071	MT_M082	0.19503062124669698	0.003681543711128853	0.013896987899825805	0.19503062124669698
MB_G085	MT_M030	0.19497680928465633	0.003691163540805044	0.013928919021905826	0.19497680928465633
MB_G031	MT_M002	-0.19495915989529217	0.0036943236169441397	0.013936461302524262	0.19495915989529217
