Kingdom	Axis	Percent
Bacteria	Axis1	41.4994982208793
Bacteria	Axis2	12.8103894776339
Bacteria	Axis3	11.5129027387099
Bacteria	Axis4	4.81466064797728
Bacteria	Axis5	4.19654065534155
Fungi	Axis1	21.7747962685118
Fungi	Axis2	16.4983966725148
Fungi	Axis3	15.1121045066781
Fungi	Axis4	7.9021899761409
Fungi	Axis5	3.94891737701757
Oomycete	Axis1	24.0705954941674
Oomycete	Axis2	13.3493424573862
Oomycete	Axis3	11.1630652649008
Oomycete	Axis4	6.42144761969673
Oomycete	Axis5	4.97173111847129
