Taxon	SampleID	RelativeAbundance	Percent	Annotated
Cellulosimicrobium	S23	0	0	TRUE
Cellvibrio	S23	0	0	TRUE
Cercis gigantea	S23	0	0	TRUE
Cesiribacter	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Chitinimonas	S23	0	0	TRUE
Chitinophaga	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Chlorobaculum	S23	0	0	TRUE
Chlorochromatium	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Chloroflexus	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Chloronema	S23	0	0	TRUE
Chondromyces	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Christensenellaceae R-7 group	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Chroococcidiopsis	S23	0	0	TRUE
Chryseobacterium	S23	0	0	TRUE
Chryseolinea	S23	0	0	TRUE
Chthoniobacter	S23	8.492569002123143e-4	0.08492569002123143	TRUE
Chthonomonas	S23	0.0023051258720048528	0.23051258720048529	TRUE
Citricoccus	S23	0	0	TRUE
CL500-29 marine group	S23	5.45950864422202e-4	0.0545950864422202	TRUE
CL500-3	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Cloacibacterium	S23	0	0	TRUE
Clostridium sensu stricto 1	S23	0.002426448286320898	0.24264482863208978	TRUE
Clostridium sensu stricto 10	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Clostridium sensu stricto 12	S23	3.639672429481347e-4	0.03639672429481347	TRUE
Clostridium sensu stricto 13	S23	0.004913557779799818	0.4913557779799818	TRUE
Clostridium sensu stricto 3	S23	0	0	TRUE
Clostridium sensu stricto 5	S23	0	0	TRUE
Clostridium sensu stricto 6	S23	0	0	TRUE
Clostridium sensu stricto 8	S23	0	0	TRUE
Clostridium sensu stricto 9	S23	4.246284501061571e-4	0.042462845010615716	TRUE
Cohnella	S23	0	0	TRUE
Comamonas	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Conexibacter	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Constrictibacter	S23	0	0	TRUE
Coprothermobacter	S23	4.246284501061571e-4	0.042462845010615716	TRUE
Coxiella	S23	0	0	TRUE
Crenothrix	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Croceicoccus	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Crossiella	S23	0	0	TRUE
Cryobacterium	S23	5.45950864422202e-4	0.0545950864422202	TRUE
Cryomorpha	S23	0	0	TRUE
Cryptanaerobacter	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Cryptosporangium	S23	0	0	TRUE
Cupriavidus	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Cyanothece	S23	0	0	TRUE
Cyclobacterium	S23	0	0	TRUE
Dactylosporangium	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Dechloromonas	S23	4.852896572641796e-4	0.04852896572641796	TRUE
Deferrisoma	S23	0	0	TRUE
Defluviicoccus	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Defluviitoga	S23	0	0	TRUE
Dehalogenimonas	S23	0	0	TRUE
Deinococcus	S23	0	0	TRUE
Demequina	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Denitratisoma	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Desulfatiglans	S23	0	0	TRUE
Desulfatirhabdium	S23	0	0	TRUE
Desulfatitalea	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Desulfobacca	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Desulfobacter	S23	0	0	TRUE
Desulfobacterium	S23	0	0	TRUE
Desulfobacula	S23	0	0	TRUE
Desulfobulbus	S23	6.066120715802245e-4	0.060661207158022444	TRUE
Desulfocapsa	S23	4.246284501061571e-4	0.042462845010615716	TRUE
Desulfococcus	S23	0	0	TRUE
Desulfofustis	S23	0	0	TRUE
Desulfomicrobium	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Desulfomonile	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Desulfonatronobacter	S23	0	0	TRUE
Desulfonatronum	S23	0	0	TRUE
Desulfonema	S23	0	0	TRUE
Desulfopila	S23	0	0	TRUE
Desulforhabdus	S23	0	0	TRUE
Desulforhopalus	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Desulfosalsimonas	S23	0	0	TRUE
Desulfosarcina	S23	0	0	TRUE
Desulfosporosinus	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Desulfotignum	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Desulfovibrio	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Desulfovirga	S23	0	0	TRUE
Desulfurispora	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Desulfurivibrio	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Desulfuromonas	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Desulfuromusa	S23	0	0	TRUE
Dethiobacter	S23	0	0	TRUE
Devosia	S23	8.492569002123143e-4	0.08492569002123143	TRUE
Dictyoglomus	S23	0	0	TRUE
Dielma	S23	0	0	TRUE
Dietzia	S23	0	0	TRUE
Dokdonella	S23	6.672732787382469e-4	0.0667273278738247	TRUE
Dongia	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Draconibacterium	S23	0	0	TRUE
Dyadobacter	S23	0	0	TRUE
Dyella	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Dysgonomonas	S23	0	0	TRUE
Echinicola	S23	0	0	TRUE
Edaphobacter	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Elioraea	S23	0	0	TRUE
Elstera	S23	1.213224143160449e-4	0.01213224143160449	TRUE
EM3	S23	0	0	TRUE
Ensifer	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Erysipelatoclostridium	S23	0	0	TRUE
Erysipelothrix	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Erysipelotrichaceae UCG-001	S23	0	0	TRUE
Erythrobacter	S23	4.246284501061571e-4	0.042462845010615716	TRUE
Euzebya	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Exiguobacterium	S23	4.852896572641796e-4	0.04852896572641796	TRUE
Fastidiosipila	S23	3.639672429481347e-4	0.03639672429481347	TRUE
Ferribacterium	S23	0	0	TRUE
Ferrimonas	S23	0	0	TRUE
Ferritrophicum	S23	0	0	TRUE
Ferruginibacter	S23	4.246284501061571e-4	0.042462845010615716	TRUE
Fibrobacter	S23	0	0	TRUE
Fictibacillus	S23	0	0	TRUE
Filomicrobium	S23	0	0	TRUE
Flavihumibacter	S23	6.672732787382469e-4	0.0667273278738247	TRUE
Flavisolibacter	S23	0.001516530178950561	0.1516530178950561	TRUE
Flavitalea	S23	0	0	TRUE
Flavobacterium	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Flexibacter	S23	0	0	TRUE
Flexithrix	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Fluviicola	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Fodinibius	S23	0	0	TRUE
Fodinicola	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Fonticella	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Fontimonas	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Formivibrio	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Formosa	S23	0	0	TRUE
Frankia	S23	0	0	TRUE
Frateuria	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Fusibacter	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Gaiella	S23	0.0031543827722171672	0.31543827722171675	TRUE
GAL15	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Gallionella	S23	0	0	TRUE
Gelria	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Geminicoccus	S23	0	0	TRUE
Gemmata	S23	0.0025477707006369425	0.25477707006369427	TRUE
Gemmatimonas	S23	0.00545950864422202	0.5459508644222021	TRUE
Gemmobacter	S23	0	0	TRUE
Geoalkalibacter	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Geobacter	S23	0.006551410373066424	0.6551410373066424	TRUE
Geodermatophilus	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Geopsychrobacter	S23	0	0	TRUE
Georgenia	S23	0	0	TRUE
Geothermobacter	S23	0	0	TRUE
Geothrix	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Gillisia	S23	6.066120715802245e-5	0.006066120715802245	TRUE
GKS98 freshwater group	S23	0	0	TRUE
Gordonia	S23	0	0	TRUE
Gottschalkia	S23	0	0	TRUE
Gracilimonas	S23	0	0	TRUE
Gramella	S23	0	0	TRUE
Granulicella	S23	4.246284501061571e-4	0.042462845010615716	TRUE
Granulosicoccus	S23	0	0	TRUE
Halanaerobium	S23	0	0	TRUE
Haliangium	S23	0.004549590536851683	0.4549590536851683	TRUE
Haliea	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Halioglobus	S23	0	0	TRUE
Haliscomenobacter	S23	0	0	TRUE
Haloactinopolyspora	S23	0	0	TRUE
Haloarcula	S23	0	0	TRUE
Halobacillus	S23	0	0	TRUE
Halochromatium	S23	0	0	TRUE
Haloferula	S23	0	0	TRUE
Halogranum	S23	0	0	TRUE
Halohasta	S23	0	0	TRUE
Halolamina	S23	0	0	TRUE
Halomicroarcula	S23	0	0	TRUE
Halomicrobium	S23	0	0	TRUE
Halomonas	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Haloplanus	S23	0	0	TRUE
Halorubrum	S23	0	0	TRUE
Halothiobacillus	S23	0	0	TRUE
Halovenus	S23	0	0	TRUE
Hamadaea	S23	0	0	TRUE
Herminiimonas	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Herpetosiphon	S23	0	0	TRUE
hgcI clade	S23	0	0	TRUE
Hirschia	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Hoeflea	S23	0	0	TRUE
Holophaga	S23	0	0	TRUE
Hoppeia	S23	0	0	TRUE
Hydrogenophaga	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Hymenobacter	S23	0	0	TRUE
Hyphomicrobium	S23	7.885956930542918e-4	0.07885956930542919	TRUE
Hyphomonas	S23	0	0	TRUE
Iamia	S23	0.0010312405216863815	0.10312405216863815	TRUE
Ignavibacterium	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Illumatobacter	S23	3.639672429481347e-4	0.03639672429481347	TRUE
Ilyobacter	S23	0	0	TRUE
Imtechella	S23	0	0	TRUE
Isosphaera	S23	0.006915377616014558	0.6915377616014559	TRUE
Jatrophihabitans	S23	3.639672429481347e-4	0.03639672429481347	TRUE
Jeotgalibacillus	S23	0	0	TRUE
Kaistia	S23	0	0	TRUE
Kallotenue	S23	0	0	TRUE
Kibdelosporangium	S23	0	0	TRUE
Kineosporia	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Klebsiella	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Kocuria	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Kribbella	S23	0	0	TRUE
Kroppenstedtia	S23	0	0	TRUE
Labrenzia	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Labrys	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Lachnoclostridium	S23	0	0	TRUE
Lachnoclostridium 12	S23	0	0	TRUE
Lacibacter	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Lactobacillus	S23	0	0	TRUE
Lactococcus	S23	0	0	TRUE
Lapillicoccus	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Larkinella	S23	0	0	TRUE
Lautropia	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Leadbetterella	S23	0	0	TRUE
Legionella	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Leisingera	S23	0	0	TRUE
Lentibacillus	S23	0	0	TRUE
Lentzea	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Leptolinea	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Leptolyngbya	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Leptospirillum	S23	0	0	TRUE
Leucobacter	S23	0	0	TRUE
Levilinea	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Lewinella	S23	0	0	TRUE
Limibacter	S23	0	0	TRUE
Limnobacter	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Limnothrix	S23	0	0	TRUE
Litorilinea	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Longilinea	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Luedemannella	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Luteibacter	S23	0	0	TRUE
Luteimonas	S23	0	0	TRUE
Luteolibacter	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Lutibacter	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Lutimonas	S23	0	0	TRUE
Lyngbya	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Lysinibacillus	S23	0	0	TRUE
Lysinimicrobium	S23	0	0	TRUE
Lysinimonas	S23	3.639672429481347e-4	0.03639672429481347	TRUE
Lysobacter	S23	0.0010312405216863815	0.10312405216863815	TRUE
M2PT2-76 termite group	S23	0	0	TRUE
Macellibacteroides	S23	0	0	TRUE
Magnetospirillum	S23	0	0	TRUE
Magnetovibrio	S23	0	0	TRUE
Mangrovibacterium	S23	0	0	TRUE
Mangroviflexus	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Mangrovimonas	S23	0	0	TRUE
Marinicella	S23	4.852896572641796e-4	0.04852896572641796	TRUE
Marinilactibacillus	S23	0	0	TRUE
Marinimicrobium	S23	0	0	TRUE
Mariniradius	S23	0	0	TRUE
Marinobacter	S23	0	0	TRUE
Marinobacterium	S23	0	0	TRUE
Mariprofundus	S23	0	0	TRUE
Marispirillum	S23	0	0	TRUE
Maritimimonas	S23	0	0	TRUE
Marivirga	S23	0	0	TRUE
Marmoricola	S23	6.672732787382469e-4	0.0667273278738247	TRUE
Martelella	S23	0	0	TRUE
Massilia	S23	0.002183803457688808	0.2183803457688808	TRUE
Megasphaera	S23	0	0	TRUE
Meiothermus	S23	0	0	TRUE
Melioribacter	S23	0	0	TRUE
Mesorhizobium	S23	6.066120715802245e-4	0.060661207158022444	TRUE
Metallibacterium	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Methanobacterium	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Methanomassiliicoccus	S23	0	0	TRUE
Methanoregula	S23	0	0	TRUE
Methanosaeta	S23	0	0	TRUE
Methanosarcina	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Methanothermobacter	S23	0	0	TRUE
Methylobacillus	S23	0	0	TRUE
Methylobacter	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Methylobacterium	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Methylocaldum	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Methyloceanibacter	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Methylococcus	S23	0	0	TRUE
Methylocystis	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Methyloglobulus	S23	0	0	TRUE
Methylomicrobium	S23	0	0	TRUE
Methylomonas	S23	0	0	TRUE
Methylophaga	S23	0	0	TRUE
Methylophilus	S23	0	0	TRUE
Methylorosula	S23	0	0	TRUE
Methylotenera	S23	0	0	TRUE
Methyloversatilis	S23	0	0	TRUE
Microbacter	S23	0	0	TRUE
Microbacterium	S23	0	0	TRUE
Microcoleus	S23	0	0	TRUE
Micromonospora	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Microvirga	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Microvirgula	S23	1.213224143160449e-4	0.01213224143160449	TRUE
mixed culture isolate koll6	S23	0	0	TRUE
Mizugakiibacter	S23	0	0	TRUE
Mobilitalea	S23	0	0	TRUE
Modestobacter	S23	3.639672429481347e-4	0.03639672429481347	TRUE
Mongoliicoccus	S23	0	0	TRUE
Monoraphidium neglectum	S23	0	0	TRUE
Moorella	S23	0	0	TRUE
Moraxella	S23	0	0	TRUE
Morganella	S23	0	0	TRUE
MSBL7	S23	0	0	TRUE
Mucilaginibacter	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Muricauda	S23	0	0	TRUE
Muriicola	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Mycobacterium	S23	0.0017591750075826508	0.1759175007582651	TRUE
Myxococcus	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Nafulsella	S23	0	0	TRUE
Nakamurella	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Nannocystis	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Natronococcus	S23	0	0	TRUE
Natronomonas	S23	0	0	TRUE
Neisseria	S23	0	0	TRUE
Neochlamydia	S23	0	0	TRUE
Neorhizobium	S23	0	0	TRUE
Neptunomonas	S23	0	0	TRUE
Nevskia	S23	0	0	TRUE
Niastella	S23	3.639672429481347e-4	0.03639672429481347	TRUE
Nibribacter	S23	0	0	TRUE
Nitriliruptor	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Nitrolancea	S23	0	0	TRUE
Nitrosococcus	S23	0	0	TRUE
Nitrosomonas	S23	0	0	TRUE
Nitrosospira	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Nitrospira	S23	0.0026690931149529877	0.2669093114952988	TRUE
Nocardia	S23	0	0	TRUE
Nocardioides	S23	8.492569002123143e-4	0.08492569002123143	TRUE
Nodularia	S23	0	0	TRUE
Nonomuraea	S23	0	0	TRUE
Nordella	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Nostoc	S23	0	0	TRUE
Noviherbaspirillum	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Novosphingobium	S23	6.066120715802245e-4	0.060661207158022444	TRUE
Oceanimonas	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Oceanobacillus	S23	0	0	TRUE
Oceanococcus	S23	0	0	TRUE
Ohtaekwangia	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Oleomonas	S23	0	0	TRUE
Oligoflexus	S23	0	0	TRUE
Olleya	S23	0	0	TRUE
OM27 clade	S23	0	0	TRUE
OM60(NOR5) clade	S23	0	0	TRUE
Opitutus	S23	0.001213224143160449	0.12132241431604489	TRUE
Orenia	S23	0	0	TRUE
Ornatilinea	S23	0	0	TRUE
Ornithinibacter	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Ornithinicoccus	S23	0	0	TRUE
Ornithinimicrobium	S23	0	0	TRUE
Oryzihumus	S23	5.45950864422202e-4	0.0545950864422202	TRUE
Oscillatoria	S23	0	0	TRUE
Oscillochloris	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Owenweeksia	S23	0	0	TRUE
Oxobacter	S23	0	0	TRUE
Paenibacillus	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Paenisporosarcina	S23	0.0011525629360024264	0.11525629360024264	TRUE
Paludibacter	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Pandoraea	S23	0	0	TRUE
Pantoea	S23	0	0	TRUE
Paracocccus	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Parafilimonas	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Paraliobacillus	S23	0	0	TRUE
Parasegetibacter	S23	0	0	TRUE
Parvularcula	S23	0	0	TRUE
Patulibacter	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Paucimonas	S23	0	0	TRUE
Paucisalibacillus	S23	0	0	TRUE
Pediococcus	S23	0	0	TRUE
Pedobacter	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Pedomicrobium	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Pedosphaera	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Pelagibacterium	S23	0	0	TRUE
Pelagibius	S23	0	0	TRUE
Pelagicoccus	S23	0	0	TRUE
Pelobacter	S23	0	0	TRUE
Pelolinea	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Pelosinus	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Peptoclostridium	S23	0	0	TRUE
Peredibacter	S23	0	0	TRUE
Perlucidibaca	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Petrimonas	S23	0	0	TRUE
Phaeochromatium	S23	0	0	TRUE
Phaeodactylibacter	S23	0	0	TRUE
Phaselicystis	S23	4.852896572641796e-4	0.04852896572641796	TRUE
Phenylobacterium	S23	0.0015771913861085836	0.15771913861085837	TRUE
Phormidium	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Photobacterium	S23	0	0	TRUE
Phreatobacter	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Phycicoccus	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Pilimelia	S23	0	0	TRUE
Pir1 lineage	S23	0	0	TRUE
Pir2 lineage	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Pir3 lineage	S23	0	0	TRUE
Pir4 lineage	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Pirellula	S23	0.0010312405216863815	0.10312405216863815	TRUE
Planctomyces	S23	0.004064300879587503	0.40643008795875035	TRUE
planctomycete WY108	S23	0	0	TRUE
Planktothrix	S23	0	0	TRUE
Planomicrobium	S23	9.099181073703367e-4	0.09099181073703368	TRUE
Planosporangium	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Plasticicumulans	S23	0	0	TRUE
Pleomorphomonas	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Polaromonas	S23	0	0	TRUE
Polyangium	S23	0	0	TRUE
Polycyclovorans	S23	0	0	TRUE
Polymorphobacter	S23	0	0	TRUE
Polynucleobacter	S23	0	0	TRUE
Pontibacter	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Ponticoccus	S23	0	0	TRUE
Porphyrobacter	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Portibacter	S23	0	0	TRUE
possible genus 04	S23	1.213224143160449e-4	0.01213224143160449	TRUE
possible genus 06	S23	0	0	TRUE
Prevotella 9	S23	0	0	TRUE
Prochlorococcus	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Prolixibacter	S23	0	0	TRUE
Propionivibrio	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Prosthecobacter	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Prosthecomicrobium	S23	0	0	TRUE
Proteiniclasticum	S23	0	0	TRUE
Pseudahrensia	S23	0	0	TRUE
Pseudarcicella	S23	0	0	TRUE
Pseudofulvimonas	S23	0	0	TRUE
Pseudogulbenkiania	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Pseudolabrys	S23	0.004852896572641796	0.48528965726417955	TRUE
Pseudomaricurvus	S23	0	0	TRUE
Pseudomonas	S23	6.672732787382469e-4	0.0667273278738247	TRUE
Pseudonocardia	S23	4.852896572641796e-4	0.04852896572641796	TRUE
Pseudospirillum	S23	0	0	TRUE
Pseudothermotoga	S23	0	0	TRUE
Pseudoxanthomonas	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Psychrobacter	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Psychromonas	S23	0	0	TRUE
Puniceicoccus	S23	0	0	TRUE
Ralstonia	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Ramlibacter	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Reichenbachiella	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Reyranella	S23	0.0018804974218986957	0.18804974218986958	TRUE
Rheinheimera	S23	0	0	TRUE
Rhizobacter	S23	3.0330603579011223e-4	0.030330603579011222	TRUE
Rhizobium	S23	0	0	TRUE
Rhizocola	S23	0	0	TRUE
Rhizomicrobium	S23	0.0075826508947528055	0.7582650894752806	TRUE
Rhodanobacter	S23	0.003942978465271459	0.3942978465271459	TRUE
Rhodobacter	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Rhodococcus	S23	0	0	TRUE
Rhodocytophaga	S23	0	0	TRUE
Rhodomicrobium	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Rhodonellum	S23	0	0	TRUE
Rhodopirellula	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Rhodoplanes	S23	0.0019411586290567183	0.19411586290567184	TRUE
Rhodopseudomonas	S23	0	0	TRUE
Rhodovastum	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Rhodovibrio	S23	0	0	TRUE
Rhodovulum	S23	0	0	TRUE
Rice Cluster I	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Rickettsiella	S23	0	0	TRUE
Rivibacter	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Robiginitalea	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Romboutsia	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Roseibacillus	S23	0	0	TRUE
Roseiflexus	S23	0.002183803457688808	0.2183803457688808	TRUE
Roseimaritima	S23	0	0	TRUE
Roseimicrobium	S23	0	0	TRUE
Roseococcus	S23	0	0	TRUE
Roseomonas	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Roseovarius	S23	0	0	TRUE
Rubellimicrobium	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Rubribacterium	S23	0	0	TRUE
Rubripirellula	S23	0	0	TRUE
Rubritalea	S23	0	0	TRUE
Rubritepida	S23	0	0	TRUE
Rubrivirga	S23	0	0	TRUE
Rubrobacter	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Rudaea	S23	2.426448286320898e-4	0.02426448286320898	TRUE
Ruegeria	S23	0	0	TRUE
Rufibacter	S23	0	0	TRUE
Ruminiclostridium	S23	0	0	TRUE
Ruminiclostridium 1	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Ruminococcaceae NK4A214 group	S23	0	0	TRUE
Ruminococcaceae UCG-010	S23	0	0	TRUE
Ruminococcaceae UCG-012	S23	0	0	TRUE
Runella	S23	0	0	TRUE
Saccharicrinis	S23	0	0	TRUE
Saccharofermentans	S23	0	0	TRUE
Saccharomonospora	S23	0	0	TRUE
Saccharopolyspora	S23	0	0	TRUE
Saccharospirillum	S23	0	0	TRUE
Salegentibacter	S23	0	0	TRUE
Salinarimonas	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Salinimicrobium	S23	0	0	TRUE
Salinispira	S23	0	0	TRUE
Sandaracinobacter	S23	0	0	TRUE
Sandaracinus	S23	0	0	TRUE
Sandarakinorhabdus	S23	0	0	TRUE
Sarcina	S23	0	0	TRUE
Schlesneria	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Scytonema	S23	0	0	TRUE
Sedimentibacter	S23	0	0	TRUE
Sedimenticola	S23	0	0	TRUE
Sediminibacterium	S23	0	0	TRUE
SEEP-SRB1	S23	0	0	TRUE
SEEP-SRB4	S23	0	0	TRUE
Segetibacter	S23	0	0	TRUE
Seohaeicola	S23	0	0	TRUE
Serratia	S23	0	0	TRUE
Shewanella	S23	0	0	TRUE
Shinella	S23	1.213224143160449e-4	0.01213224143160449	TRUE
Shivajiella	S23	0	0	TRUE
Sideroxydans	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Silanimonas	S23	0	0	TRUE
Simiduia	S23	0	0	TRUE
Simplicispira	S23	0	0	TRUE
Singulisphaera	S23	0.0018198362147406734	0.18198362147406735	TRUE
Skermanella	S23	1.213224143160449e-4	0.01213224143160449	TRUE
SM1A02	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Smithella	S23	1.8198362147406734e-4	0.018198362147406735	TRUE
Sneathiella	S23	0	0	TRUE
Solirubrobacter	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Solitalea	S23	0	0	TRUE
Sorangium	S23	0.002851076736427055	0.2851076736427055	TRUE
Sphingobium	S23	0	0	TRUE
Sphingomicrobium	S23	0	0	TRUE
Sphingomonas	S23	0.00545950864422202	0.5459508644222021	TRUE
Sphingopyxis	S23	6.066120715802245e-5	0.006066120715802245	TRUE
Sphingorhabdus	S23	0	0	TRUE
Sphingosinicella	S23	0	0	TRUE
