FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Lineage	DisplayName
OTU_836	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Parasola	lilatincta	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Parasola;s__lilatincta	lilatincta
OTU_618	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_618
OTU_675	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_675
OTU_847	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_847
OTU_646	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_646
OTU_5337	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_5337
OTU_707	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_707
OTU_357	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_357
OTU_1040	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	flocculosus	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__flocculosus	flocculosus
OTU_695	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	leucothites	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__leucothites	leucothites
OTU_1009	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_1009
OTU_1244	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_1244
OTU_438	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	dimennae	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__dimennae	dimennae
OTU_724	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	SC_2012h	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__SC_2012h	SC_2012h
OTU_490	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_490
OTU_769	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_769
OTU_527	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_527
OTU_990	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_990
OTU_572	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_572
OTU_392	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	g2	wieringae	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__g2;s__wieringae	wieringae
OTU_56	Fungi	Ascomycota	Pezizomycetes	Pezizales				k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__;g__;s__	OTU_56
OTU_4	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Cladosporium	tenuissimum	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Cladosporium;s__tenuissimum	tenuissimum
OTU_838	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_838
OTU_4469	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_4469
OTU_1105	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_1105
OTU_857	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_857
OTU_831	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_831
OTU_827	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_827
OTU_105	Fungi	Ascomycota	Dothideomycetes	Pleosporales				k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__;g__;s__	OTU_105
OTU_5214	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_5214
OTU_1876	Fungi	Zygomycota	Kickxellomycotina	Kickxellales	Kickxellaceae	Coemansia	pectinata	k__Fungi;p__Zygomycota;c__Kickxellomycotina;o__Kickxellales;f__Kickxellaceae;g__Coemansia;s__pectinata	pectinata
OTU_1446	Fungi	Basidiomycota	Agaricomycetes	Agaricales				k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__;g__;s__	OTU_1446
OTU_1680	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_1680
OTU_3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Phoma	exigua	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales;g__Phoma;s__exigua	exigua
OTU_895	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_895
OTU_1591	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_1591
OTU_182	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales				k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__;g__;s__	OTU_182
OTU_814	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_814
OTU_75	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Neonectria	radicicola	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Neonectria;s__radicicola	radicicola
OTU_1649	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_1649
OTU_411	Fungi	Ascomycota	Sordariomycetes	Sordariales				k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__;g__;s__	OTU_411
OTU_1322	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_1322
OTU_16	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	elongata	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__elongata	elongata
OTU_8	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_8
OTU_2599	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Ilyonectria	estremocensis	k__Fungi;p__Ascomycota;c__Ascomycota;o__Ascomycota;f__Ascomycota;g__Ilyonectria;s__estremocensis	estremocensis
OTU_1035	Fungi	Basidiomycota	Agaricomycetes					k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__;f__;g__;s__	OTU_1035
OTU_53	Fungi	Ascomycota	Sordariomycetes	Hypocreomycetidae	Plectosphaerellaceae			k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreomycetidae;f__Plectosphaerellaceae;g__;s__	Plectosphaerellaceae
OTU_61	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Ilyonectria	macrodidyma	k__Fungi;p__Ascomycota;c__Ascomycota;o__Ascomycota;f__Ascomycota;g__Ilyonectria;s__macrodidyma	macrodidyma
OTU_377	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales	Gliomastix	murorum	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales;g__Gliomastix;s__murorum	murorum
OTU_194	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_194
OTU_1296	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_1296
OTU_119	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales	Myrothecium	verrucaria	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales;g__Myrothecium;s__verrucaria	verrucaria
OTU_10	Fungi	Ascomycota	Sordariomycetes	Hypocreomycetidae	Plectosphaerellaceae	Plectosphaerella		k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreomycetidae;f__Plectosphaerellaceae;g__Plectosphaerella;s__	Plectosphaerella
OTU_35	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	victoriae	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__victoriae	victoriae
OTU_77	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	elongata	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__elongata	elongata
OTU_23	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	minutissima	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__minutissima	minutissima
OTU_122	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	g1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__g1	g1
OTU_24	Fungi	Ascomycota	Dothideomycetes	Pleosporales				k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__;g__;s__	OTU_24
OTU_808	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella		k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__	Mortierella
OTU_96	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_96
OTU_603	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_603
OTU_1366	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_1366
OTU_1168	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_1168
OTU_19	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	oxysporum	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__oxysporum	oxysporum
OTU_33	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	zeae	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__zeae	zeae
OTU_46	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales	Pilidium	concavum	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales;g__Pilidium;s__concavum	concavum
OTU_601	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_601
OTU_1596	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	celata	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__celata	celata
OTU_86	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	AG_A	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__AG_A	AG_A
OTU_4487	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_4487
OTU_106	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_106
OTU_39	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_39
OTU_1352	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_1352
OTU_102	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	rubi	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__rubi	rubi
OTU_2021	Fungi	Ascomycota	Sordariomycetes	Hypocreomycetidae	Plectosphaerellaceae	Verticillium	nigrescens	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreomycetidae;f__Plectosphaerellaceae;g__Verticillium;s__nigrescens	nigrescens
OTU_34	Fungi	Ascomycota	Pezizomycotina	Pezizomycotina	Pezizomycotina	Dokmaia	monthadangii	k__Fungi;p__Ascomycota;c__Pezizomycotina;o__Pezizomycotina;f__Pezizomycotina;g__Dokmaia;s__monthadangii	monthadangii
OTU_29	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	capsellae	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__capsellae	capsellae
OTU_397	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_397
OTU_48	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Clavariopsis	aquatica	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales;g__Clavariopsis;s__aquatica	aquatica
OTU_852	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	Dioszegia	crocea	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__Dioszegia;s__crocea	crocea
OTU_43	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	intricans	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__intricans	intricans
OTU_55	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	macerans	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Cystofilobasidium;s__macerans	macerans
OTU_12	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	elongata	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__elongata	elongata
OTU_112	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella	exigua	k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__exigua	exigua
OTU_3218	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	macerans	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__macerans	macerans
OTU_91	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Phoma	eupyrena	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales;g__Phoma;s__eupyrena	eupyrena
OTU_90	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	psidii	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__psidii	psidii
OTU_41	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidiella		k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Leucosporidiales;f__Leucosporidiaceae;g__Leucosporidiella;s__	Leucosporidiella
OTU_6138	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae			k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__;s__	Mycosphaerellaceae
OTU_165	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_165
OTU_279	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	oryzae	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__oryzae	oryzae
OTU_1328	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Phoma	paspali	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales;g__Phoma;s__paspali	paspali
OTU_97	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Dendryphion	nanum	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Dendryphion;s__nanum	nanum
OTU_311	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	Auriculibuller	fuscus	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__Auriculibuller;s__fuscus	fuscus
OTU_36	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Itersonilia	perplexans	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Cystofilobasidiaceae;g__Itersonilia;s__perplexans	perplexans
OTU_906	Fungi	Glomeromycota	Glomeromycetes	Archaeosporales	Archaeosporaceae	Archaeospora	schenckii	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__schenckii	schenckii
OTU_126	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	tephrensis	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__tephrensis	tephrensis
OTU_473	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_473
OTU_60	Fungi	Basidiomycota	Pucciniomycetes					k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__;f__;g__;s__	OTU_60
OTU_319	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Stagonosporopsis	dennisii	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales;g__Stagonosporopsis;s__dennisii	dennisii
OTU_365	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_365
OTU_94	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales	Tetracladium		k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales;g__Tetracladium;s__	Tetracladium
OTU_69	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	victoriae	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__victoriae	victoriae
OTU_692	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_692
OTU_559	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_559
OTU_52	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella		k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__	Mortierella
OTU_2031	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	g1	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__g1	g1
OTU_2863	Fungi	Ascomycota	Sordariomycetes	Hypocreomycetidae	Plectosphaerellaceae	Plectosphaerella		k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreomycetidae;f__Plectosphaerellaceae;g__Plectosphaerella;s__	Plectosphaerella
OTU_204	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_204
OTU_1259	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Davidiella	tassiana	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Davidiella;s__tassiana	tassiana
OTU_373	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	Dioszegia	crocea	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__Dioszegia;s__crocea	crocea
OTU_113	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_113
OTU_44	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Coniolariella	hispanica	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Coniolariella;s__hispanica	hispanica
OTU_2220	Fungi	Basidiomycota						k__Fungi;p__Basidiomycota;c__;o__;f__;g__;s__	OTU_2220
OTU_282	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_282
OTU_37	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales	Phoma		k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales;g__Phoma;s__	Phoma
OTU_610	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_610
OTU_32	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_32
OTU_14	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Paraphoma	chrysanthemicola	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Paraphoma;s__chrysanthemicola	chrysanthemicola
OTU_485	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	oryzae	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__oryzae	oryzae
OTU_274	Fungi	Zygomycota	Mucoromycotina	Mortierellales	Mortierellaceae	Mortierella		k__Fungi;p__Zygomycota;c__Mucoromycotina;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__	Mortierella
OTU_622	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Leptosphaerulina	chartarum	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Leptosphaerulina;s__chartarum	chartarum
OTU_120	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_120
OTU_175	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium		k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__	Ceratobasidium
OTU_88	Fungi	Ascomycota	Pezizomycotina	Pezizomycotina	Pezizomycotina	Torula	caligans	k__Fungi;p__Ascomycota;c__Pezizomycotina;o__Pezizomycotina;f__Pezizomycotina;g__Torula;s__caligans	caligans
OTU_404	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Debaryomyces	pseudopolymorphus	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces;s__pseudopolymorphus	pseudopolymorphus
OTU_383	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales	Acremonium	furcatum	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales;g__Acremonium;s__furcatum	furcatum
OTU_207	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_207
OTU_132	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_132
OTU_1255	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	coprophila	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cercophora;s__coprophila	coprophila
OTU_68	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	KL_2011f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__KL_2011f	KL_2011f
OTU_450	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_450
OTU_298	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	hyacinthi	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis;s__hyacinthi	hyacinthi
OTU_371	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_371
OTU_408	Fungi	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leohumicola		k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Leotiomycetes;f__Leotiomycetes;g__Leohumicola;s__	Leohumicola
OTU_85	Fungi	Basidiomycota	Pucciniomycetes					k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__;f__;g__;s__	OTU_85
OTU_1329	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_1329
OTU_810	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_810
OTU_232	Fungi	Ascomycota	Sordariomycetes	Xylariales	Hyponectriaceae	Microdochium	bolleyi	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Hyponectriaceae;g__Microdochium;s__bolleyi	bolleyi
OTU_471	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_471
OTU_460	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Kurtzmanomyces		k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Kurtzmanomyces;s__	Kurtzmanomyces
OTU_424	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	festucosus	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__festucosus	festucosus
OTU_15	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Paraphoma	chrysanthemicola	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Paraphoma;s__chrysanthemicola	chrysanthemicola
OTU_144	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	g2	oeirensis	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__g2;s__oeirensis	oeirensis
OTU_70	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Bionectria	ochroleuca	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Bionectria;s__ochroleuca	ochroleuca
OTU_177	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_177
OTU_761	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales	g1	dimennae	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellales;g__g1;s__dimennae	dimennae
OTU_98	Fungi	Ascomycota						k__Fungi;p__Ascomycota;c__;o__;f__;g__;s__	OTU_98
OTU_574	Fungi	Ascomycota	Sordariomycetes	Sordariales				k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__;g__;s__	OTU_574
OTU_114	Fungi	Ascomycota	Dothideomycetes	Pleosporales				k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__;g__;s__	OTU_114
OTU_685	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_685
OTU_1567	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales	Rhodotorula	minuta	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales;g__Rhodotorula;s__minuta	minuta
OTU_341	Fungi							k__Fungi;p__;c__;o__;f__;g__;s__	OTU_341
OTU_189	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Epicoccum	nigrum	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Epicoccum;s__nigrum	nigrum
OTU_49	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales	Protomerulius	caryae	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales;g__Protomerulius;s__caryae	caryae
OTU_430	Fungi	Basidiomycota	Agaricomycetes					k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__;f__;g__;s__	OTU_430
