FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Lineage	DisplayName
OTU_397	Bacteria	Chloroflexi	TK10	B07_WMSP1				k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__;s__	OTU_397
OTU_119	Bacteria	Chloroflexi	TK10	AKYG885	Dolo_23			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__;s__	Dolo_23
OTU_231	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus		k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__	Paenibacillus
OTU_307	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_69	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	vaccae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__vaccae	vaccae
OTU_75	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__	Nocardioidaceae
OTU_447	Bacteria	Chloroflexi						k__Bacteria;p__Chloroflexi	OTU_447
OTU_36	Bacteria	Chloroflexi	Chloroflexi	Chloroflexales				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales	OTU_36
OTU_123	Bacteria	Acidobacteria	iii1-8	DS-18				k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__;g__;s__	OTU_123
OTU_90	Bacteria	Chloroflexi	TK17					k__Bacteria;p__Chloroflexi;c__TK17;o__;f__;g__;s__	OTU_90
OTU_170	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae			k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__;s__	Cytophagaceae
OTU_480	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_74	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylotenera	mobilis	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera;s__mobilis	mobilis
OTU_394	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter;s__	Rhodobacter
OTU_493	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia		k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__	Burkholderia
OTU_89	Bacteria	[Thermi]	Deinococci	Deinococcales	Deinococcaceae	Deinococcus		k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	Deinococcus
OTU_125	Bacteria	Chloroflexi	Chloroflexi	Herpetosiphonales				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__;g__;s__	OTU_125
OTU_1383	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	OTU_1383
OTU_181	Bacteria	Chloroflexi	TK10					k__Bacteria;p__Chloroflexi;c__TK10	OTU_181
OTU_163	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_163
OTU_368	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Ellin5290				k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__;g__;s__	OTU_368
OTU_3453	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]	Chryseobacterium		k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium;s__	Chryseobacterium
OTU_422	Bacteria	Proteobacteria	Betaproteobacteria	SC-I-84				k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__;s__	OTU_422
OTU_349	Bacteria	Proteobacteria	Betaproteobacteria	A21b	UD5			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__UD5;g__;s__	UD5
OTU_1183	Bacteria	Planctomycetes	Pla4					k__Bacteria;p__Planctomycetes;c__Pla4;o__;f__;g__;s__	OTU_1183
OTU_117									OTU_117
OTU_294	Bacteria	Gemmatimonadetes	Gemmatimonadetes					k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__;g__;s__	OTU_294
OTU_310	Bacteria	Proteobacteria	Betaproteobacteria	Ellin6067				k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__;g__;s__	OTU_310
OTU_842	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__	Xanthomonadaceae
OTU_406	Bacteria	TM7	TM7-3	EW055				k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__;g__;s__	OTU_406
OTU_461	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_590	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_171	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Balneimonas		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas;s__	Balneimonas
OTU_190	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter		k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter;s__	Ramlibacter
OTU_279	Bacteria	Chloroflexi						k__Bacteria;p__Chloroflexi;c__;o__;f__;g__;s__	OTU_279
OTU_160	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__;s__	Methylophilaceae
OTU_159	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae			k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__;s__	Solirubrobacteraceae
OTU_224	Bacteria	Chloroflexi	Chloroflexi	Herpetosiphonales				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__;g__;s__	OTU_224
OTU_106	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Methylibium		k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Methylibium;s__	Methylibium
OTU_24	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium;s__	Agrobacterium
OTU_286	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Aeromicrobium;s__	Aeromicrobium
OTU_283	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae			k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__	Gaiellaceae
OTU_3950	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_129	Bacteria	Gemmatimonadetes	Gemmatimonadetes	N1423WL				k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__;s__	OTU_129
OTU_222	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Saprospiraceae			k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__;s__	Saprospiraceae
OTU_269	Bacteria	Chloroflexi	TK10	B07_WMSP1				k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__;s__	OTU_269
OTU_139	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__	Rhodoplanes
OTU_104	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae			k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__;s__	Caulobacteraceae
OTU_62	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	Kouleothrix		k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__Kouleothrix;s__	Kouleothrix
OTU_121	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae			k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__	Gaiellaceae
OTU_672	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	Oxalobacteraceae
OTU_401	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	genosp.	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bosea;s__genosp.	genosp.
OTU_165	Bacteria	Proteobacteria	Betaproteobacteria					k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__	OTU_165
OTU_325	Bacteria	Proteobacteria	Betaproteobacteria					k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	OTU_325
OTU_348	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_348
OTU_513	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__	Nocardioidaceae
OTU_156	Bacteria	Proteobacteria	Betaproteobacteria	SC-I-84				k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__;g__;s__	OTU_156
OTU_1062	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rubrivivax		k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rubrivivax;s__	Rubrivivax
OTU_477	Bacteria	Acidobacteria	Acidobacteria-5					k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__;f__;g__;s__	OTU_477
OTU_1409	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Phycicoccus		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Phycicoccus;s__	Phycicoccus
OTU_1397	Bacteria	Chloroflexi	TK10	AKYG885	Dolo_23			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__;s__	Dolo_23
OTU_221	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__;s__	Clostridiaceae
OTU_341	Bacteria	Chloroflexi	Chloroflexi	Herpetosiphonales				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__;g__;s__	OTU_341
OTU_317	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia;s__	Devosia
OTU_80	Bacteria	Chloroflexi	TK10					k__Bacteria;p__Chloroflexi;c__TK10;o__;f__;g__;s__	OTU_80
OTU_197	Bacteria	Chloroflexi	TK10					k__Bacteria;p__Chloroflexi;c__TK10	OTU_197
OTU_201									OTU_201
OTU_258	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	Comamonadaceae
OTU_209	Bacteria	Actinobacteria	MB-A2-108	0319-7L14				k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__;g__;s__	OTU_209
OTU_26	Bacteria	Chloroflexi	TK10					k__Bacteria;p__Chloroflexi;c__TK10;o__;f__;g__;s__	OTU_26
OTU_292	Bacteria	Chloroflexi	TK10	B07_WMSP1				k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__;s__	OTU_292
OTU_979	Bacteria	Proteobacteria	Deltaproteobacteria	MIZ46				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MIZ46;f__;g__;s__	OTU_979
OTU_55	Bacteria	Chloroflexi	C0119					k__Bacteria;p__Chloroflexi;c__C0119;o__;f__;g__;s__	OTU_55
OTU_506	Bacteria	Chloroflexi	Chloroflexi	AKIW781				k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781;f__;g__;s__	OTU_506
OTU_227	Bacteria	Proteobacteria	Betaproteobacteria					k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__	OTU_227
OTU_164	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_331	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae	Micromonosporaceae
OTU_218	Bacteria	Chloroflexi	TK10	AKYG885	5B-12			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12;g__;s__	5B-12
OTU_107	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	C111			k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__;s__	C111
OTU_1204	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae;g__;s__	Nitrosomonadaceae
OTU_428	Bacteria	TM7	TM7-3	I025				k__Bacteria;p__TM7;c__TM7-3;o__I025;f__;g__;s__	OTU_428
OTU_481	Bacteria	Chloroflexi	TK10	B07_WMSP1				k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__;s__	OTU_481
OTU_849	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__	Sinobacteraceae
OTU_186	Bacteria	Proteobacteria	Betaproteobacteria					k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__	OTU_186
OTU_378	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia		k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia;s__	Ralstonia
OTU_274	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia;s__	Pseudonocardia
OTU_72	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_72
OTU_728	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	Flavobacterium
OTU_2803	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__	Nocardioidaceae
OTU_256	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	Kouleothrix		k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__Kouleothrix;s__	Kouleothrix
OTU_597	Bacteria	Chloroflexi	TK10	AKYG885	Dolo_23			k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23;g__;s__	Dolo_23
OTU_232	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae			k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__	Gaiellaceae
OTU_2615	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__	Nocardioidaceae
OTU_2102	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Sporichthyaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae;g__;s__	Sporichthyaceae
OTU_199	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales				k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__	OTU_199
OTU_183	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__	OTU_183
OTU_662	Bacteria	TM7	TM7-3					k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__;s__	OTU_662
OTU_490	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__;s__	Oxalobacteraceae
OTU_701	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter		k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter;s__	Geobacter
OTU_346	Bacteria	Actinobacteria	MB-A2-108	0319-7L14				k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__;g__;s__	OTU_346
OTU_68	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Terracoccus		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Terracoccus;s__	Terracoccus
OTU_384	Bacteria	Chloroflexi	TK10	B07_WMSP1	FFCH4570			k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__FFCH4570;g__;s__	FFCH4570
OTU_1946	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_1074	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia		k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia;s__	Erwinia
OTU_381	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales				k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__	OTU_381
OTU_920	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae	Streptomycetaceae
OTU_1405	Bacteria	Proteobacteria	Betaproteobacteria					k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__	OTU_1405
OTU_1385	Bacteria	AD3	ABS-6					k__Bacteria;p__AD3;c__ABS-6;o__;f__;g__;s__	OTU_1385
OTU_1704	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;s__	Hyphomicrobium
OTU_336	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia;s__	Devosia
OTU_571	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__	Nocardioidaceae
OTU_497	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	Sphingopyxis
OTU_4718	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales				k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__	OTU_4718
OTU_729	Bacteria	Verrucomicrobia	[Pedosphaerae]	[Pedosphaerales]	Ellin517			k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin517;g__;s__	Ellin517
OTU_230	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales				k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__;s__	OTU_230
OTU_426	Bacteria	Proteobacteria	Alphaproteobacteria	Ellin329				k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__;s__	OTU_426
OTU_483	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__	Xanthomonadaceae
OTU_954	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	Comamonadaceae
OTU_762	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces		k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__	Streptomyces
OTU_500	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium		k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium;s__	Pedomicrobium
OTU_275	Bacteria	Acidobacteria	Solibacteres	Solibacterales				k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__	OTU_275
OTU_134	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae			k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	Solirubrobacteraceae
OTU_290	Bacteria	Chloroflexi	TK10					k__Bacteria;p__Chloroflexi;c__TK10;o__;f__;g__;s__	OTU_290
OTU_554	Bacteria	Acidobacteria	Solibacteres	Solibacterales	Solibacteraceae	CandidatusSolibacter		k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__CandidatusSolibacter;s__	CandidatusSolibacter
OTU_3455	Bacteria	Chloroflexi	S085					k__Bacteria;p__Chloroflexi;c__S085;o__;f__;g__;s__	OTU_3455
OTU_249									OTU_249
OTU_143	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Methylibium		k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Methylibium;s__	Methylibium
OTU_811	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__	Comamonadaceae
OTU_436	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae			k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__	Gaiellaceae
OTU_244	Bacteria	Chloroflexi	Anaerolineae					k__Bacteria;p__Chloroflexi;c__Anaerolineae	OTU_244
OTU_509	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
OTU_67	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae			k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__	Sinobacteraceae
OTU_1482	Bacteria	Chloroflexi	TK10	B07_WMSP1	FFCH4570			k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__FFCH4570;g__;s__	FFCH4570
OTU_392	Bacteria	Acidobacteria	DA052	Ellin6513				k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__;s__	OTU_392
OTU_450	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales				k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__;s__	OTU_450
OTU_334	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae			k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__;s__	Nocardioidaceae
OTU_632	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]			k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__;s__	[Kouleothrixaceae]
