FeatureID	DisplayTaxon	Prevalence	TotalReads	LevinsB	StandardizedBreadth	BreadthClass
OTU_8826	Bacteroidetes vadinHA17	0.411111111111111	267	16.2908523361222	0.17180732961935	Intermediate
OTU_12215	Xanthobacteraceae	0.611111111111111	112	32.2723086996285	0.351374255052006	Broad decile
OTU_718	Gaiellales	0.633333333333333	168	24.8786409043306	0.268299336003714	Intermediate
OTU_1310	Desulfobulbaceae	0.766666666666667	534	15.184564119497	0.159377124938169	Intermediate
OTU_268	480-2	0.766666666666667	214	25.5206683975792	0.275513128062688	Intermediate
OTU_1587	43F-1404R	0.522222222222222	103	10.5347052097977	0.10713151921121	Intermediate
OTU_3071	Xanthobacteraceae	0.766666666666667	294	33.4556634589822	0.36467037594362	Broad decile
OTU_42	JG37-AG-4	0.688888888888889	1983	1.71792350628686	0.00806655625041413	Narrow decile
OTU_203	Gemmatimonadaceae	0.922222222222222	2106	17.0702437941719	0.180564537013167	Intermediate
OTU_4300	KD4-96	0.7	301	23.9140072199312	0.257460755280126	Intermediate
OTU_62	Nitrosomonadaceae	0.988888888888889	3693	23.0362546651704	0.247598367024387	Intermediate
OTU_1565	Bacillus megaterium	0.477777777777778	110	20.0861038543778	0.214450605105369	Intermediate
OTU_512	OPB35 soil group	0.744444444444444	212	38.7386172240453	0.424029407011745	Broad decile
OTU_945	Bacteriovorax	0.544444444444444	111	24.7471112040186	0.266821474202456	Intermediate
OTU_11867	Nitrospiraceae	0.266666666666667	119	10.1274602466233	0.102555733108127	Intermediate
OTU_2155	Xanthobacteraceae	0.9	459	31.3227612891905	0.340705183024613	Broad decile
OTU_4243	Roseiflexus	0.4	152	14.3522032856299	0.150024756018313	Intermediate
OTU_335	Anaerolineaceae	0.633333333333333	130	36.5607901463029	0.3995594398461	Broad decile
OTU_5434	Acidobacteriaceae (Subgroup 1)	0.544444444444444	204	16.6062251686912	0.175350844592036	Intermediate
OTU_20	KD4-96	0.955555555555556	3381	7.32307579848463	0.0710457954885913	Intermediate
OTU_7616	Anaerolineaceae	0.233333333333333	114	3.68019511729217	0.0301145518796872	Narrow decile
OTU_691	YNPFFP1	0.944444444444444	964	14.9473866565299	0.156712209623931	Intermediate
OTU_12946	MB-A2-108	0.4	158	6.17107798742222	0.0581019998586767	Intermediate
OTU_1283	Candidatus Koribacter	0.555555555555556	1104	8.993192697828	0.0898111539081798	Intermediate
OTU_2548	Gaiellales	0.355555555555556	160	14.4407274677	0.151019409749438	Intermediate
OTU_830	Nitrosomonadaceae	0.366666666666667	136	11.2459892848547	0.115123475110727	Intermediate
OTU_149	Subgroup 6	0.944444444444444	1472	26.3545508344845	0.284882593645894	Intermediate
OTU_2734	Kineosporia	0.733333333333333	253	35.4442456992505	0.387013996620792	Broad decile
OTU_223	Bacteroidetes vadinHA17	0.711111111111111	1495	11.3527482682248	0.116323014249717	Intermediate
OTU_3716	NPL-UPA2	0.555555555555556	279	22.8026165191225	0.244973219315984	Intermediate
OTU_3356	Gaiellales	0.566666666666667	749	10.4301607900334	0.105956862809364	Intermediate
OTU_869	Anaeromyxobacter	0.655555555555556	308	7.66033512335443	0.074835226105106	Intermediate
OTU_81	Acetoanaerobium	0.411111111111111	926	2.7871133288987	0.0200799250438056	Narrow decile
OTU_1155	Anaerolinea	0.444444444444444	303	9.25604199303037	0.0927645167756221	Intermediate
OTU_499	Anaerolineaceae	0.388888888888889	429	3.97267866865161	0.0334008839174339	Intermediate
OTU_1125	S085	0.4	153	10.4538871559817	0.106223451190805	Intermediate
OTU_290	Anaerolineaceae	0.444444444444444	104	22.4300761463743	0.240787372431172	Intermediate
OTU_2469	Cercis gigantea	0.222222222222222	107	1.70018356641756	0.00786723108334338	Narrow decile
OTU_1370	Nakamurella	0.622222222222222	343	7.3475613970702	0.0713209145738225	Intermediate
OTU_2789	SB-5	0.344444444444444	117	17.0343637076443	0.180161389973531	Intermediate
OTU_648	Geobacter	0.811111111111111	888	18.1657638797754	0.192873751458151	Intermediate
OTU_1981	Anaerolineaceae	0.177777777777778	129	5.95512786868402	0.0556755940301575	Intermediate
OTU_112	Subgroup 6	0.733333333333333	604	10.5833322340886	0.107677890270659	Intermediate
OTU_1623	Acidibacter	0.555555555555556	226	11.7334140872492	0.120600158283699	Intermediate
OTU_9299	Erythrobacteraceae	0.433333333333333	175	10.2631552996601	0.104080396625394	Intermediate
OTU_1148	SC-I-84	0.611111111111111	157	23.6423090384263	0.254407966723891	Intermediate
OTU_2058	Hydrogenophaga	0.711111111111111	415	17.859793241203	0.189435879114641	Intermediate
OTU_604	Nitrosomonadaceae	0.577777777777778	173	11.6473489590374	0.119633134371207	Intermediate
OTU_106	Rhodanobacter	0.455555555555556	126	29.6933080512841	0.322396719677349	Broad decile
OTU_2594	Lysinimicrobium	0.722222222222222	411	18.9154837870253	0.201297570640734	Intermediate
OTU_7269	Alcaligenaceae	0.544444444444444	102	33.5809436474838	0.366078018511053	Broad decile
OTU_288	SJA-149	0.744444444444444	640	19.2322049727716	0.204856235649119	Intermediate
OTU_646	Sulfurovum	0.3	244	1.91588069058015	0.0102907942761815	Narrow decile
OTU_8542	Anaerolineaceae	0.4	377	2.38966958845843	0.0156142650388588	Narrow decile
OTU_2592	Shinella	0.755555555555556	227	31.1508028168463	0.338773065357823	Broad decile
OTU_312	Variibacter	0.955555555555556	894	35.3985934922443	0.386501050474655	Broad decile
OTU_485	Gillisia	0.688888888888889	2205	3.46039611643059	0.0276449001846134	Narrow decile
OTU_2567	NS9 marine group	0.433333333333333	125	17.324605291649	0.183422531366842	Intermediate
OTU_1455	Subgroup 21	0.377777777777778	100	15.7101705354101	0.165282815004608	Intermediate
OTU_99	OPB35 soil group	0.633333333333333	805	6.76952517307286	0.0648261255401445	Intermediate
OTU_5346	Isosphaera	0.188888888888889	100	2.98528872374138	0.0223066148734987	Narrow decile
OTU_9137	DA101 soil group	0.733333333333333	160	39.6558213476304	0.434335071321689	Broad decile
OTU_47	Arenimonas	0.644444444444444	440	8.41303371905791	0.0832925136972799	Intermediate
OTU_12874	Subgroup 6	0.677777777777778	297	22.5272250040686	0.241878932629984	Intermediate
OTU_1315	Methylophilaceae	0.344444444444444	240	4.66378643823606	0.0411661397554614	Intermediate
OTU_3568	Devosia	0.411111111111111	209	10.7106595292665	0.109108534036703	Intermediate
OTU_4253	Candidatus Solibacter	0.288888888888889	141	8.65543260117218	0.086016096642384	Intermediate
OTU_751	WCHB1-69	0.433333333333333	417	9.12452389804171	0.0912867853712552	Intermediate
OTU_269	Candidatus Solibacter	0.433333333333333	715	5.47456359822606	0.050275995485686	Intermediate
OTU_579	OPB35 soil group	0.6	375	19.6097212000676	0.209097991011995	Intermediate
OTU_4728	Sphingomonas	0.566666666666667	116	19.2054017421702	0.204555075754721	Intermediate
OTU_6381	ABS-19	0.544444444444444	166	20.7052689211489	0.221407515967965	Intermediate
OTU_1203	Desulfobulbus	0.644444444444444	127	21.9875797311104	0.235815502596746	Intermediate
OTU_224	Xanthomonadales	0.833333333333333	626	20.4156394669443	0.218153252437577	Intermediate
OTU_500	GR-WP33-30	0.777777777777778	248	33.4924345264172	0.365083534004688	Broad decile
OTU_537	Candidatus Koribacter	0.544444444444444	893	5.34895871276127	0.048864704637767	Intermediate
OTU_2112	SC-I-84	0.533333333333333	193	17.6038785538913	0.186560433189789	Intermediate
OTU_3761	Candidatus Solibacter	0.355555555555556	107	15.7179355719502	0.165370062606182	Intermediate
OTU_3894	HSB OF53-F07	0.177777777777778	210	3.40977555478972	0.027076129829098	Narrow decile
OTU_676	RB41	0.811111111111111	587	12.8941705956835	0.133642366243635	Intermediate
OTU_61	Lutibacter	0.966666666666667	2786	11.0096631427059	0.112468125198943	Intermediate
OTU_3790	SC-I-84	0.477777777777778	263	12.0848134581232	0.124548465821609	Intermediate
OTU_11920	KD4-96	0.633333333333333	176	32.5230509337329	0.354191583525088	Broad decile
OTU_880	Syntrophobacteraceae	0.555555555555556	207	15.1406955658035	0.158884219840488	Intermediate
OTU_2597	Polynucleobacter	0.533333333333333	134	35.5926271843519	0.388681204318561	Broad decile
OTU_1089	Planctomycetaceae	0.544444444444444	140	16.2225446638169	0.171039827683336	Intermediate
OTU_8857	Anaerolineaceae	0.255555555555556	303	3.73589010556954	0.0307403382648263	Intermediate
OTU_1084	GR-WP33-30	0.555555555555556	141	15.0951021078877	0.158371933796491	Intermediate
OTU_3036	Subgroup 22	0.444444444444444	118	16.0207052061909	0.168771968608887	Intermediate
OTU_587	Gaiella	0.833333333333333	384	13.6778582506925	0.142447845513399	Intermediate
OTU_404	Iamia	0.877777777777778	699	41.186022646336	0.451528344340854	Broad decile
OTU_4125	Subgroup 17	0.433333333333333	126	15.9009674548525	0.16742660061632	Intermediate
OTU_635	Acidimicrobiales	0.522222222222222	181	16.6465948026949	0.175804435985336	Intermediate
OTU_458	Tabrizicola	0.855555555555556	908	13.7261849295045	0.142990841904545	Intermediate
OTU_256	Subgroup 6	0.744444444444444	448	19.6985372968518	0.210095924683728	Intermediate
OTU_510	Chthonomonadales	0.477777777777778	193	11.8874710751469	0.122331135675808	Intermediate
OTU_313	Subgroup 21	0.322222222222222	497	1.13249658865303	0.00148872571520256	Narrow decile
OTU_2068	S0134 terrestrial group	0.322222222222222	193	10.2831228988167	0.104304751672098	Intermediate
OTU_2407	Chloroflexi	0.611111111111111	123	20.5826559894426	0.220029842578007	Intermediate
OTU_1176	Rhodobacteraceae	0.666666666666667	611	13.5044667158702	0.140499626021014	Intermediate
OTU_132	Flavobacteriaceae	0.377777777777778	700	4.16997399922976	0.035617685384604	Intermediate
OTU_1375	Candidatus Methanoperedens	0.311111111111111	200	6.28147422041324	0.0593424069709352	Intermediate
OTU_4711	MNG7	0.633333333333333	196	30.8507474326687	0.335401656546839	Broad decile
OTU_892	Singulisphaera	0.455555555555556	129	21.5530533142976	0.230933183306714	Intermediate
OTU_435	Flavobacterium	0.644444444444444	496	11.5891651339554	0.118979383527589	Intermediate
OTU_7879	Pseudahrensia	0.333333333333333	112	15.8961563911732	0.167372543721047	Intermediate
OTU_529	Verrucomicrobiaceae	0.577777777777778	285	16.2623220310121	0.171486764393395	Intermediate
OTU_6888	Anaerolineaceae	0.5	310	3.10878581336949	0.0236942226221291	Narrow decile
OTU_3444	Anaeromyxobacter	0.544444444444444	143	12.7343621599964	0.131846765842656	Intermediate
OTU_396	SC-I-84	0.911111111111111	452	20.7024380734093	0.221375708689993	Intermediate
OTU_13317	Anaerolineaceae	0.1	157	2.71822428028465	0.0193058907897152	Narrow decile
OTU_103	Acidobacteriaceae (Subgroup 1)	0.477777777777778	413	10.2262717832721	0.103665975092945	Intermediate
OTU_333	Subgroup 7	0.766666666666667	202	38.4870448762184	0.421202751418184	Broad decile
OTU_3678	Crenothrix	0.255555555555556	108	3.20544501249136	0.0247802810392287	Narrow decile
OTU_3919	Candidatus Solibacter	0.388888888888889	129	16.2122121390437	0.170923731899367	Intermediate
OTU_723	MB-A2-108	0.122222222222222	121	3.01524787008475	0.0226432344953343	Narrow decile
OTU_535	OPB35 soil group	0.444444444444444	608	5.56382770517722	0.0512789629795193	Intermediate
OTU_322	Sva0081 sediment group	0.688888888888889	613	8.48841135883714	0.0841394534700803	Intermediate
OTU_932	Bacteroidetes vadinHA17	0.5	150	4.87772147615998	0.0435699042265166	Intermediate
OTU_1288	JG30-KF-CM66	0.433333333333333	350	6.92308865235517	0.0665515578916311	Intermediate
OTU_9148	Ferruginibacter	0.511111111111111	343	12.3415951855365	0.127433653770073	Intermediate
OTU_3753	OPB35 soil group	0.611111111111111	260	21.5208231842213	0.230571047013722	Intermediate
OTU_3728	Latescibacteria	0.333333333333333	143	7.97268440833348	0.0783447686329604	Intermediate
OTU_3944	Miscellaneous Crenarchaeotic Group	0.455555555555556	234	18.3375192516874	0.194803587097612	Intermediate
OTU_125	Gemmatimonadaceae	0.4	539	3.49861056857035	0.0280742760513523	Narrow decile
OTU_26	Exiguobacterium	0.755555555555556	1657	10.5487184195208	0.107288971005851	Intermediate
OTU_196	TRA3-20	0.933333333333333	1626	22.2094523909539	0.238308453830942	Intermediate
OTU_1420	Sphingomonas	0.811111111111111	258	37.2292373091196	0.40707008212494	Broad decile
OTU_602	Acidobacteriaceae (Subgroup 1)	0.422222222222222	120	13.1810898330294	0.136866177899206	Intermediate
OTU_13212	Ignavibacterium	0.4	181	14.6741776267482	0.153642445244362	Intermediate
OTU_9043	Flexithrix	0.255555555555556	117	4.75730881546955	0.0422169529828039	Intermediate
OTU_1640	Anaerolineaceae	0.122222222222222	126	1.38819035374293	0.00436168936789815	Narrow decile
OTU_6447	Anaerolineaceae	0.211111111111111	138	3.01145912464838	0.0226006643218919	Narrow decile
OTU_4269	4-29	0.377777777777778	110	6.87725575171587	0.0660365814799535	Intermediate
OTU_4154	Propionibacteriales	0.188888888888889	152	1.5358735901145	0.00602105157432027	Narrow decile
OTU_2018	Bauldia	0.511111111111111	116	27.2475229413823	0.294915988105419	Broad decile
OTU_6279	Subgroup 6	0.633333333333333	146	18.0697196639193	0.191794602965385	Intermediate
OTU_401	Terrimonas	0.933333333333333	1218	29.1639059950539	0.316448381966897	Broad decile
OTU_1371	Carboxylicivirga	0.288888888888889	246	7.34680441605085	0.0713124091691106	Intermediate
OTU_910	Rhodospirillaceae	0.533333333333333	131	11.3055195167725	0.115792354121039	Intermediate
OTU_1220	Solirubrobacter	0.766666666666667	365	22.6451196503044	0.243203591576453	Intermediate
OTU_8766	Cyclobacteriaceae	0.333333333333333	167	7.26954625233459	0.0704443399138718	Intermediate
OTU_2821	Nitrosomonadaceae	0.811111111111111	778	26.8786092595682	0.290770890556946	Broad decile
OTU_1046	Gemmatimonadaceae	0.588888888888889	252	22.3647477041282	0.240053344990205	Intermediate
OTU_2596	Sh765B-TzT-29	0.511111111111111	140	9.95431509809251	0.100610282001039	Intermediate
OTU_2792	Candidatus Solibacter	0.266666666666667	154	5.48161353852138	0.0503552082979931	Intermediate
OTU_3124	Nitrospinaceae	0.422222222222222	306	10.1346723261437	0.10263676770948	Intermediate
OTU_1501	Comamonadaceae	0.777777777777778	237	45.5561312997624	0.500630688761376	Broad decile
OTU_10688	HSB OF53-F07	0.2	316	4.71544524487486	0.0417465757851108	Intermediate
OTU_69	Vibrio	0.633333333333333	2916	2.70419157866524	0.0191482199850027	Narrow decile
OTU_457	0319-6A21	0.933333333333333	1049	21.0741386892875	0.225552120104354	Intermediate
OTU_11215	KD4-96	0.388888888888889	170	7.96891819893414	0.0783024516734173	Intermediate
OTU_1088	Anaerolineaceae	0.555555555555556	201	9.95056359108579	0.100568130236919	Intermediate
OTU_636	Xanthomonadales	0.677777777777778	757	10.8035188634554	0.110151897342196	Intermediate
OTU_160	Anaerolineaceae	0.744444444444444	255	36.8236499747488	0.402512921064593	Broad decile
OTU_328	Chloroplast	0.555555555555556	332	4.55483213191386	0.0399419340664478	Intermediate
OTU_205	Anaerolineaceae	0.633333333333333	1565	8.7589233517128	0.0871789140641887	Intermediate
OTU_3670	Candidatus Solibacter	0.311111111111111	186	5.49439582586351	0.0504988295040843	Intermediate
OTU_1461	SJA-149	0.588888888888889	142	23.8405289874439	0.256635157162291	Intermediate
OTU_562	alphaI cluster	0.488888888888889	360	7.13558769946856	0.0689391876344783	Intermediate
OTU_1539	Chthoniobacter	0.511111111111111	206	13.3267113730121	0.138502374977664	Intermediate
OTU_564	Blastocatella	0.766666666666667	1250	7.49481479115728	0.0729754470916548	Intermediate
OTU_664	Micromonosporaceae	0.588888888888889	221	17.7716666998123	0.188445693256317	Intermediate
OTU_5881	KD4-96	0.344444444444444	213	9.86354191587326	0.0995903586053175	Intermediate
OTU_2201	Pleomorphomonas	0.577777777777778	171	23.0438064343902	0.247683218363935	Intermediate
OTU_48	Anaerolineaceae	0.611111111111111	1776	5.90588606137061	0.055122315296299	Intermediate
OTU_8782	Chromatiaceae	0.277777777777778	126	5.41897969974903	0.0496514573005509	Intermediate
OTU_1801	Lysinimonas	0.866666666666667	485	23.2119505939977	0.249572478584243	Intermediate
OTU_7218	Subgroup 6	0.333333333333333	171	6.05399232216859	0.0567864305861639	Intermediate
OTU_1231	Actinotalea	0.9	1111	23.6761322541544	0.254788002855667	Intermediate
OTU_7411	ABS-19	0.644444444444444	304	23.7730335853793	0.255876781858195	Intermediate
OTU_1563	Haliangium	0.611111111111111	137	24.5156371992336	0.264220642688018	Intermediate
OTU_1577	Cellulomonas	0.511111111111111	128	19.7810771119321	0.211023338336316	Intermediate
OTU_1263	Anaerolineaceae	0.7	618	10.4310681732184	0.10596705812605	Intermediate
OTU_13423	Methylotenera	0.544444444444444	155	19.7474511604842	0.210645518657126	Intermediate
OTU_342	Anaerolineaceae	0.322222222222222	379	1.87540166309147	0.00983597374260083	Narrow decile
OTU_1553	Noviherbaspirillum	0.755555555555556	259	37.3243266397839	0.408138501570605	Broad decile
OTU_1929	Methylobacter	0.811111111111111	803	16.3295494366063	0.172242128501195	Intermediate
OTU_916	KD4-96	0.522222222222222	182	18.3805210971055	0.195286753900062	Intermediate
OTU_10136	Subgroup 6	0.544444444444444	144	22.4284856310695	0.240769501472691	Intermediate
OTU_2855	Subgroup 22	0.422222222222222	117	19.2284349593453	0.2048138759477	Intermediate
OTU_6942	43F-1404R	0.533333333333333	152	13.799347552772	0.143812893851371	Intermediate
OTU_462	Porphyrobacter	0.944444444444444	857	35.961384801175	0.392824548327809	Broad decile
OTU_1754	Smithella	0.555555555555556	184	18.8717376478666	0.200806040987265	Intermediate
OTU_277	Fusibacter	0.777777777777778	1456	6.7821027507366	0.0649674466374898	Intermediate
OTU_739	Gaiellales	0.488888888888889	311	8.22384679398718	0.0811668179099683	Intermediate
OTU_3571	SC-I-84	0.411111111111111	274	11.0956937339595	0.113434761055724	Intermediate
OTU_5919	Subgroup 6	0.711111111111111	199	36.7311060461741	0.401473101642405	Broad decile
OTU_407	Anaerolineaceae	0.566666666666667	358	9.30316939976668	0.0932940381996256	Intermediate
OTU_119	Pseudolabrys	0.933333333333333	1699	14.7824220714543	0.15485867496016	Intermediate
OTU_469	Reichenbachiella	0.355555555555556	111	4.13532234988919	0.0352283410099909	Intermediate
OTU_761	Bryobacter	0.655555555555556	251	26.2823861774937	0.2840717548033	Intermediate
OTU_6821	NS72	0.422222222222222	103	18.4148091092287	0.195672012463244	Intermediate
OTU_1280	Bryobacter	0.555555555555556	259	17.2243145441833	0.182295669035767	Intermediate
OTU_208	Ornithinibacter aureus	0.922222222222222	1131	12.1531861675021	0.125316698511259	Intermediate
OTU_563	Gemmatimonadaceae	0.455555555555556	435	4.81445825826642	0.0428590815535553	Intermediate
OTU_1102	S085	0.644444444444444	226	22.3297718567489	0.239660357940999	Intermediate
OTU_338	ABS-19	0.822222222222222	348	26.7946132215269	0.289827114848617	Broad decile
OTU_38	Cryobacterium	0.977777777777778	3347	24.7823534688434	0.267217454706106	Intermediate
OTU_3990	Algoriphagus	0.477777777777778	206	16.2520053360686	0.171370846472681	Intermediate
OTU_558	Sva1033	0.655555555555556	980	11.4217432059608	0.117098238269223	Intermediate
OTU_239	Fusibacter	0.722222222222222	810	4.86884838052492	0.043470206522752	Intermediate
OTU_3876	Blastocatella	0.9	577	33.6844197258534	0.367240671077004	Broad decile
OTU_6378	Subgroup 6	0.588888888888889	177	25.6838725119047	0.277346882156232	Intermediate
OTU_1039	SC-I-84	0.588888888888889	263	11.0000599377568	0.11236022401974	Intermediate
OTU_10329	Illumatobacter	0.655555555555556	235	23.4214261764281	0.251926136813799	Intermediate
OTU_817	Subgroup 6	0.8	681	24.8185013039302	0.267623610156519	Intermediate
OTU_1517	Haliangium	0.622222222222222	146	36.3013642344035	0.39664454195959	Broad decile
OTU_3865	Subgroup 18	0.355555555555556	107	18.5321836326062	0.196990827332654	Intermediate
OTU_2804	Anaerolineaceae	0.488888888888889	198	15.9944539581929	0.168477010766213	Intermediate
OTU_1727	Blastocatella	0.288888888888889	102	9.86870764938702	0.0996484005549103	Intermediate
OTU_3517	OM1 clade	0.5	434	8.77335520352391	0.0873410697025158	Intermediate
OTU_790	Acidothermus	0.677777777777778	436	8.25436186372574	0.081509683862087	Intermediate
OTU_9214	Rhodobacter	0.544444444444444	126	18.4024703806756	0.195533375063771	Intermediate
OTU_417	Anaerolineaceae	0.644444444444444	550	19.2873296106062	0.205475613602317	Intermediate
OTU_904	Anaerolineaceae	0.333333333333333	315	5.64391529639453	0.0521788235549947	Intermediate
OTU_1294	Flavihumibacter	0.366666666666667	172	10.3649063082776	0.105223666385142	Intermediate
OTU_21	Gillisia	0.855555555555556	2541	2.26089002290218	0.0141673036281144	Narrow decile
OTU_1198	Subgroup 7	0.533333333333333	249	8.74769452649679	0.087052747488728	Intermediate
OTU_3094	BSV26	0.3	143	8.77734162322539	0.0873858609351168	Intermediate
OTU_156	Proteiniclasticum	0.822222222222222	1424	7.42261245663539	0.0721641849060157	Intermediate
OTU_3579	Altererythrobacter	0.466666666666667	121	20.7063547266643	0.221419716029936	Intermediate
OTU_271	Gaiellales	0.633333333333333	908	14.1749733933826	0.148033408914411	Intermediate
OTU_259	OM1 clade	0.766666666666667	1133	15.1852261339394	0.15938456330269	Intermediate
OTU_34	Bacillus	0.8	8555	47.3851266964804	0.521181198836858	Broad decile
OTU_3408	Bryobacter	0.611111111111111	320	17.1860689129427	0.181865942842053	Intermediate
OTU_585	B1-7BS	0.633333333333333	134	11.71669484441	0.120412301622584	Intermediate
OTU_1384	RB41	0.388888888888889	351	3.88129120984051	0.0323740585375339	Intermediate
OTU_5501	Anaerolineaceae	0.311111111111111	171	8.01448563708771	0.0788144453605361	Intermediate
OTU_1100	Latescibacteria	0.644444444444444	170	30.5948292559717	0.332526171415412	Broad decile
OTU_8356	Gaiellales	0.411111111111111	311	8.72033756576639	0.0867453659074875	Intermediate
OTU_721	Acinetobacter	0.655555555555556	381	14.8499943212831	0.155617913722282	Intermediate
OTU_315	Halomonas	0.844444444444444	1250	8.57389766620808	0.0850999737776188	Intermediate
OTU_45	43F-1404R	0.866666666666667	2558	8.9978595993837	0.0898635910043113	Intermediate
OTU_11627	OM1 clade	0.488888888888889	354	10.8187244553907	0.110322746689783	Intermediate
OTU_9047	Demequina	0.377777777777778	148	16.7216542430645	0.176647800483871	Intermediate
OTU_10764	Comamonadaceae	0.688888888888889	297	16.5355192332551	0.17455639587927	Intermediate
OTU_7437	Anaerolineaceae	0.388888888888889	187	8.30344923468333	0.0820612273559925	Intermediate
OTU_3209	Blastocatella	0.488888888888889	224	10.2304426931977	0.103712839249412	Intermediate
OTU_2892	ABS-19	0.388888888888889	103	11.0538169103991	0.112964234948305	Intermediate
OTU_2228	SC-I-84	0.588888888888889	229	20.1156996848566	0.214783142526479	Intermediate
OTU_1473	Bacillus baekryungensis	0.655555555555556	275	4.43215472994123	0.0385635362914745	Intermediate
OTU_2427	Hydrogenophaga	0.622222222222222	137	30.1835447747005	0.327904997468545	Broad decile
OTU_1261	Nitrosomonadaceae	0.488888888888889	207	18.6050038129625	0.197809031606321	Intermediate
OTU_4504	Anaerolineaceae	0.211111111111111	133	5.19418927078518	0.0471257221436537	Intermediate
OTU_2760	Haliangium	0.644444444444444	174	38.204395081669	0.418026911029989	Broad decile
OTU_1396	RB41	0.455555555555556	467	6.06400264482794	0.0568989061216623	Intermediate
OTU_207	Subgroup 7	0.988888888888889	2996	14.9524835617952	0.156769478222418	Intermediate
OTU_836	Syntrophorhabdus	0.488888888888889	183	23.7812827287822	0.255969468862722	Intermediate
OTU_44	Soil Crenarchaeotic Group(SCG)	0.744444444444444	359	4.38992869627381	0.0380890864749866	Intermediate
OTU_447	Ferruginibacter	0.766666666666667	2207	16.0640365110501	0.16925883720281	Intermediate
OTU_1157	GR-WP33-30	0.588888888888889	274	18.6971894875879	0.198844825703235	Intermediate
OTU_841	S085	0.444444444444444	278	9.8500333185138	0.0994385766125147	Intermediate
OTU_3256	OPB35 soil group	0.122222222222222	105	5.82749840088029	0.0542415550660706	Intermediate
OTU_942	Subgroup 2	0.666666666666667	456	12.9340615272405	0.134090578957758	Intermediate
OTU_436	Bacteroidetes vadinHA17	0.777777777777778	1157	19.3291597456341	0.205945615119484	Intermediate
OTU_488	Chitinophagaceae	0.588888888888889	194	18.3664798878974	0.195128987504465	Intermediate
OTU_1097	Verrucomicrobiaceae	0.433333333333333	202	6.08353943148017	0.0571184205784289	Intermediate
OTU_1923	Desulfomicrobium	0.422222222222222	283	6.92025377086126	0.066519705290576	Intermediate
OTU_2868	Actinoplanes	0.566666666666667	235	17.7574769019945	0.188286257325781	Intermediate
OTU_1390	Aequorivita	0.5	341	5.13826621738781	0.0464973732290765	Intermediate
OTU_2173	Candidatus Solibacter	0.188888888888889	147	8.70278684666552	0.0865481668164665	Intermediate
OTU_11436	KD4-96	0.533333333333333	143	17.1429889564058	0.181381898386582	Intermediate
OTU_727	Nitrosomonadaceae	0.633333333333333	298	12.6983118053704	0.131441705678319	Intermediate
OTU_1511	Verrucomicrobiaceae	0.844444444444444	1323	25.119537606904	0.271006040527012	Intermediate
OTU_2553	Pseudonocardia	0.644444444444444	209	26.131662165253	0.282378226575877	Intermediate
OTU_433	Gemmatimonadaceae	0.444444444444444	346	2.04134239283829	0.0117004763240258	Narrow decile
OTU_1758	Subgroup 7	0.9	715	18.3342022370081	0.194766317269754	Intermediate
OTU_1271	BSV26	0.433333333333333	480	10.670689619264	0.108659433924315	Intermediate
OTU_4247	Subgroup 2	0.211111111111111	200	5.58559532091802	0.0515235429316631	Intermediate
OTU_1327	Rubellimicrobium	0.733333333333333	414	26.4645190039498	0.286118191055616	Intermediate
OTU_642	Subgroup 6	0.777777777777778	383	17.6204280661548	0.186746382765784	Intermediate
OTU_1381	HSB OF53-F07	0.166666666666667	150	3.20476007394128	0.0247725851004638	Narrow decile
OTU_7818	Gemmatimonadaceae	0.3	122	6.9518955736592	0.0668752311647101	Intermediate
OTU_4049	Nitrosomonadaceae	0.177777777777778	153	2.62324391238033	0.0182386956447229	Narrow decile
OTU_805	AKYH767	0.366666666666667	110	15.1014506379556	0.158443265595007	Intermediate
OTU_272	Nitrosomonadaceae	0.911111111111111	654	24.3925782393278	0.262837957745257	Intermediate
OTU_3957	Chloroflexi	0.277777777777778	206	6.39672926763446	0.0606374075015108	Intermediate
OTU_1242	Chloroflexi	0.466666666666667	144	15.9898023465569	0.168424745466931	Intermediate
OTU_133	Acidimicrobiales	0.877777777777778	829	23.945961591003	0.257819793157337	Intermediate
OTU_1675	Tumebacillus	0.455555555555556	132	4.73366144471201	0.0419512521877754	Intermediate
OTU_503	Sh765B-TzT-29	0.922222222222222	753	19.1460074373481	0.203887724015147	Intermediate
OTU_828	GR-WP33-30	0.733333333333333	259	25.3375134594247	0.273455207409266	Intermediate
OTU_1770	Anaerolinea	0.388888888888889	366	3.48377976116546	0.027907637765904	Narrow decile
OTU_843	Pelolinea	0.488888888888889	377	7.62949686964346	0.0744887288723984	Intermediate
OTU_2712	SC-I-84	0.555555555555556	249	14.6090074797829	0.152910196402055	Intermediate
OTU_2017	Saprospiraceae	0.577777777777778	342	9.00133189753977	0.0899026055903345	Intermediate
OTU_1782	S085	0.488888888888889	100	12.0445856689119	0.124096468190022	Intermediate
OTU_2045	[Eubacterium] coprostanoligenes group	0.5	315	10.8521194774015	0.110697971656197	Intermediate
OTU_8793	Chloroflexi	0.455555555555556	167	9.35310441096111	0.0938551057411361	Intermediate
OTU_1798	Coriobacteriaceae	0.7	544	13.7796618744466	0.143591706454456	Intermediate
OTU_6413	Yangia	0.377777777777778	280	6.60601562606459	0.0629889396187032	Intermediate
OTU_1797	Gemmatimonadaceae	0.222222222222222	257	3.06251620518923	0.0231743393841486	Narrow decile
