SampleID	Stage	PC1	PC2	Plate	Subject
P1102H19701R00	Before adjustment	-1.51790988841439	0.561687801041164	Plate 5	Subject 1102
P1102H19702R00	Before adjustment	-3.70434080736553	-0.57647996802554	Plate 5	Subject 1102
P1102H19703R00	Before adjustment	-0.900821879907847	-2.73627370568401	Plate 5	Subject 1102
P1102H19704R00	Before adjustment	3.04815531648242	-1.1155894153447	Plate 5	Subject 1102
P1102H19705R00	Before adjustment	-0.325240275300728	-2.76642845277717	Plate 5	Subject 1102
P1102H19706R00	Before adjustment	0.421608223011549	-6.42673049524821	Plate 5	Subject 1102
P1102H19707R00	Before adjustment	1.4500569724238	-0.200853001001844	Plate 5	Subject 1102
P1102H20701R00	Before adjustment	3.53944196063191	0.515032590576835	Plate 5	Subject 1102
P1102H20702R00	Before adjustment	1.16829608679345	-4.23802258704911	Plate 5	Subject 1102
P1102H20703R00	Before adjustment	1.4065636344103	-0.0377497796804873	Plate 5	Subject 1102
P1102H20704R00	Before adjustment	5.54485248471545	-1.83028931709603	Plate 5	Subject 1102
P1102H20705R00	Before adjustment	4.94925327443687	-6.36719456896387	Plate 5	Subject 1102
P1102H20706R00	Before adjustment	6.8121579066758	-3.05104228164053	Plate 5	Subject 1102
P1102H20707R00	Before adjustment	3.73020742797513	-0.14446633686028	Plate 5	Subject 1102
P1102H21701R00	Before adjustment	4.94801573865488	-1.09829806434436	Plate 5	Subject 1102
P1102H21702R00	Before adjustment	-3.08135246278564	-2.19431187303224	Plate 5	Subject 1102
P1102H21703R00	Before adjustment	-1.70325240223004	-3.68334257676138	Plate 5	Subject 1102
P1102H21704R00	Before adjustment	-1.49230280896173	-3.8037706642473	Plate 5	Subject 1102
P1102H21705R00	Before adjustment	4.04535854625974	-9.49900324380904	Plate 5	Subject 1102
P1102H21706R00	Before adjustment	3.03746646176084	-6.42004688219258	Plate 5	Subject 1102
P1102H21707R00	Before adjustment	1.86756965834319	-1.70899291255523	Plate 5	Subject 1102
P1102H22701R00	Before adjustment	4.43906488399854	-1.45886291466301	Plate 5	Subject 1102
P1102H22702R00	Before adjustment	0.752547484894084	-5.81847521612898	Plate 5	Subject 1102
P1102H22703R00	Before adjustment	-4.53867423999931	-5.02998480175634	Plate 5	Subject 1102
P1102H22704R00	Before adjustment	-0.464621547222265	-3.30924088945539	Plate 5	Subject 1102
P1102H22705R00	Before adjustment	4.4624772201717	-8.27320201444564	Plate 5	Subject 1102
P1102H22706R00	Before adjustment	2.00944148508858	-6.73842663405571	Plate 5	Subject 1102
P1102H22707R00	Before adjustment	3.3964828027327	-1.68052629181322	Plate 5	Subject 1102
P1102H23701R00	Before adjustment	4.99760919416017	4.24034940929623	Plate 5	Subject 1102
P1102H23702R00	Before adjustment	-5.0706923443451	3.56126411604524	Plate 5	Subject 1102
P1102H23703R00	Before adjustment	-3.40551265324616	0.64365817779351	Plate 5	Subject 1102
P1102H23704R00	Before adjustment	2.93444844566583	-0.922132455903072	Plate 5	Subject 1102
P1102H23705R00	Before adjustment	7.69392080406306	-3.86008703664869	Plate 5	Subject 1102
P1102H23706R00	Before adjustment	5.71035244412706	-1.42588624672333	Plate 5	Subject 1102
P1102H23707R00	Before adjustment	0.735044265308697	4.25745885031844	Plate 5	Subject 1102
P1102H24701R00	Before adjustment	4.40165904900817	2.49597303676977	Plate 5	Subject 1102
P1102H24702R00	Before adjustment	-1.29415418062999	-1.34076254108913	Plate 5	Subject 1102
P1102H24703R00	Before adjustment	0.757972191966606	0.996641443641186	Plate 5	Subject 1102
P1102H24704R00	Before adjustment	-1.59441389292705	-1.24833182155894	Plate 5	Subject 1102
P1102H24705R00	Before adjustment	14.0101364366832	-8.23616396464129	Plate 5	Subject 1102
P1102H24706R00	Before adjustment	9.91800781068683	-7.40564686444527	Plate 5	Subject 1102
P1102H24707R00	Before adjustment	-0.248368461104617	1.27806066850295	Plate 5	Subject 1102
P1102H25701R00	Before adjustment	2.68110652678421	5.03213057012471	Plate 5	Subject 1102
P1102H25702R00	Before adjustment	-9.21017581724517	7.53456823136476	Plate 5	Subject 1102
P1102H25703R00	Before adjustment	-7.08326870406251	4.61743827310755	Plate 5	Subject 1102
P1102H26701R00	Before adjustment	-0.138333085213449	5.85979181933736	Plate 5	Subject 1102
P1102H26703R00	Before adjustment	-3.27573322850382	1.67971145797378	Plate 5	Subject 1102
P1102H27701R00	Before adjustment	2.45489924624457	1.45568000264383	Plate 5	Subject 1102
P1102H27702R00	Before adjustment	8.79390005030109	-0.314121514054369	Plate 5	Subject 1102
P1102H27703R00	Before adjustment	0.20652291500057	-0.634165564303231	Plate 5	Subject 1102
P1102H28701R00	Before adjustment	-0.298443380673893	4.35832977174948	Plate 5	Subject 1102
P1102H28703R00	Before adjustment	-10.1628760589205	4.12255841103036	Plate 5	Subject 1102
P1102H29701R00	Before adjustment	0.90308216351198	5.09531900379434	Plate 5	Subject 1102
P1102H29702R00	Before adjustment	-1.88955623012208	4.07979694442405	Plate 5	Subject 1102
P1102H29703R00	Before adjustment	-0.516525143449792	-0.634316797293612	Plate 5	Subject 1102
P1104C08701R00	Before adjustment	4.94213645843843	5.55303572690928	Plate 2	Subject 1104
P1104C08702R00	Before adjustment	-3.62982961636577	-4.017701981489	Plate 2	Subject 1104
P1104C08704R00	Before adjustment	1.17957244031483	6.15578173793448	Plate 2	Subject 1104
P1104C08705R00	Before adjustment	-1.39887532323417	6.11236393339598	Plate 2	Subject 1104
P1104C08706R00	Before adjustment	9.19113144762437	5.69071161759743	Plate 2	Subject 1104
P1104C08707R00	Before adjustment	11.8051169287846	6.23287506068345	Plate 2	Subject 1104
P1104C15701R00	Before adjustment	1.8693201496245	6.5289687647556	Plate 2	Subject 1104
P1104C15702R00	Before adjustment	-0.393412625406977	-5.55035567377517	Plate 2	Subject 1104
P1104C15703R00	Before adjustment	0.258351597089497	-5.75290565532848	Plate 2	Subject 1104
P1104C15704R00	Before adjustment	-0.599026830195847	4.44432060623977	Plate 2	Subject 1104
P1104C15705R00	Before adjustment	1.3756100278005	9.38318078474526	Plate 2	Subject 1104
P1104C15706R00	Before adjustment	4.24552006061812	4.56010491587436	Plate 2	Subject 1104
P1104C15707R00	Before adjustment	1.51148956651768	4.91562706815628	Plate 2	Subject 1104
P1104C22701R00	Before adjustment	7.83677634232338	7.07867374283973	Plate 2	Subject 1104
P1104C22702R00	Before adjustment	2.72363764286518	-2.3043624144179	Plate 2	Subject 1104
P1104C22703R00	Before adjustment	-1.9641965823376	-4.58304633376824	Plate 2	Subject 1104
P1104C22704R00	Before adjustment	-0.342132095102812	6.70161438154379	Plate 2	Subject 1104
P1104C22705R00	Before adjustment	3.6701303461144	5.17809390298663	Plate 2	Subject 1104
P1104C22706R00	Before adjustment	4.49475966024522	7.04660654858647	Plate 2	Subject 1104
P1104C22707R00	Before adjustment	8.00420727648696	6.34998102988792	Plate 2	Subject 1104
P1104C29701R00	Before adjustment	8.27498397843483	8.25682441463895	Plate 2	Subject 1104
P1104H01701R00	Before adjustment	2.54181410406628	3.95372070719502	Plate 1	Subject 1104
P1104H01702R00	Before adjustment	2.12456068285647	-10.564484592725	Plate 1	Subject 1104
P1104H01703R00	Before adjustment	-1.73119083979878	-8.09152154760652	Plate 1	Subject 1104
P1104H01704R00	Before adjustment	-4.6788541804639	0.476805729148699	Plate 1	Subject 1104
P1104H01705R00	Before adjustment	-0.466027105256732	-0.0888972249347114	Plate 1	Subject 1104
P1104H01706R00	Before adjustment	-6.00111507739746	3.53783784783374	Plate 1	Subject 1104
P1104H01707R00	Before adjustment	-2.53789971790236	2.70720430432126	Plate 1	Subject 1104
P1104H02701R00	Before adjustment	1.65560917372855	2.93496685754271	Plate 1	Subject 1104
P1104H02703R00	Before adjustment	-3.9311774962709	-6.11767221420106	Plate 1	Subject 1104
P1104H02704R00	Before adjustment	-9.83767607419661	-0.941805435487463	Plate 1	Subject 1104
P1104H02705R00	Before adjustment	-8.07244786434834	2.98461208691411	Plate 1	Subject 1104
P1104H02706R00	Before adjustment	-11.8956323713057	-2.84782487931761	Plate 1	Subject 1104
P1104H02707R00	Before adjustment	0.198450756078709	-0.494723384077148	Plate 1	Subject 1104
P1104H03701R00	Before adjustment	2.12721184009721	5.73791006581881	Plate 1	Subject 1104
P1104H03702R00	Before adjustment	-3.06255212469987	-5.18580214256652	Plate 1	Subject 1104
P1104H03703R00	Before adjustment	-5.13450961928288	-4.58974607248544	Plate 1	Subject 1104
P1104H03704R00	Before adjustment	-0.493578233750368	0.857741612599054	Plate 1	Subject 1104
P1104H03705R00	Before adjustment	-0.699294523465695	8.07637443987106	Plate 1	Subject 1104
P1104H03706R00	Before adjustment	-11.2385690418657	2.64765837925394	Plate 1	Subject 1104
P1104H03707R00	Before adjustment	-3.55990716578079	3.99729275984916	Plate 1	Subject 1104
P1104H04701R00	Before adjustment	2.92620821746056	5.14158656633048	Plate 1	Subject 1104
P1104H04702R00	Before adjustment	-2.37930520227835	-5.14049193127486	Plate 1	Subject 1104
P1104H04703R00	Before adjustment	-1.05995669445535	-7.53564348527586	Plate 1	Subject 1104
P1104H04704R00	Before adjustment	-0.974821872550974	1.88983755508856	Plate 1	Subject 1104
P1104H04705R00	Before adjustment	-0.35817504463082	5.81899297853924	Plate 1	Subject 1104
P1104H04706R00	Before adjustment	-5.81910365093943	3.41440062173467	Plate 1	Subject 1104
P1104H04707R00	Before adjustment	1.07940962068883	5.02179027023266	Plate 1	Subject 1104
P1104H05701R00	Before adjustment	3.42901367833268	3.93540926751456	Plate 1	Subject 1104
P1104H05702R00	Before adjustment	-0.505702842433853	-9.55864679283867	Plate 1	Subject 1104
P1104H05703R00	Before adjustment	3.2856988786593	-7.41997701631958	Plate 1	Subject 1104
P1104H05704R00	Before adjustment	2.81254891817658	-1.63073162521417	Plate 1	Subject 1104
P1104H05705R00	Before adjustment	-3.86740842867124	-2.27553654467753	Plate 1	Subject 1104
P1104H05706R00	Before adjustment	0.0541389404893727	4.09892795057521	Plate 1	Subject 1104
P1104H05707R00	Before adjustment	-0.689256862521199	-1.22577671978244	Plate 1	Subject 1104
P1104H06701R00	Before adjustment	4.3274392478805	4.39709348521669	Plate 1	Subject 1104
P1104H06702R00	Before adjustment	3.5744603874153	-8.15760438121761	Plate 1	Subject 1104
P1104H06703R00	Before adjustment	5.54618428396537	-6.15705558112027	Plate 1	Subject 1104
P1104H06704R00	Before adjustment	5.28599645103328	2.19677015065273	Plate 1	Subject 1104
P1104H06705R00	Before adjustment	1.92243300047918	3.77166591854455	Plate 1	Subject 1104
P1104H06706R00	Before adjustment	-0.145852376154265	7.51612232325312	Plate 1	Subject 1104
P1104H06707R00	Before adjustment	7.34301902818146	-6.92575408924267	Plate 1	Subject 1104
P1104H07701R00	Before adjustment	4.48679985658777	1.89879747470947	Plate 1	Subject 1104
P1104H07702R00	Before adjustment	-1.4689917999149	-5.02046984074148	Plate 1	Subject 1104
P1104H07703R00	Before adjustment	0.153575764840455	-8.12979255955054	Plate 1	Subject 1104
P1104H07704R00	Before adjustment	0.525382107461453	0.448489463930643	Plate 1	Subject 1104
P1104H07705R00	Before adjustment	-2.54212897152085	1.07929637443916	Plate 1	Subject 1104
P1104H07706R00	Before adjustment	6.830484339787	6.42146563181777	Plate 1	Subject 1104
P1104H07707R00	Before adjustment	2.6295703177279	1.56487516328625	Plate 1	Subject 1104
P1104H08701R00	Before adjustment	3.38280515848428	4.76867345067027	Plate 1	Subject 1104
P1104H08702R00	Before adjustment	-2.05486240150904	-9.48810705501341	Plate 1	Subject 1104
P1104H08703R00	Before adjustment	-0.170685481223389	-9.29370243344084	Plate 1	Subject 1104
P1104H08704R00	Before adjustment	2.35005783558027	2.90613408351955	Plate 1	Subject 1104
P1104H08705R00	Before adjustment	2.63556292888251	3.9028774600139	Plate 1	Subject 1104
P1104H08706R00	Before adjustment	-5.48977974406716	3.37753255764701	Plate 1	Subject 1104
P1104H08707R00	Before adjustment	3.09993558876625	-4.5172294404914	Plate 1	Subject 1104
P1104H09701R00	Before adjustment	4.02143410815297	3.38983507897994	Plate 1	Subject 1104
P1104H09702R00	Before adjustment	-1.46151834524864	-8.72454906669756	Plate 1	Subject 1104
P1104H09703R00	Before adjustment	3.18061526217728	-5.73634208857465	Plate 1	Subject 1104
P1104H09704R00	Before adjustment	3.51633984540475	-1.33305241561942	Plate 1	Subject 1104
P1104H09705R00	Before adjustment	-6.31911644616986	6.00173818256155	Plate 1	Subject 1104
P1104H09706R00	Before adjustment	-5.92521431204547	2.49552665908073	Plate 2	Subject 1104
P1104H09707R00	Before adjustment	3.31719904438427	-1.67794198321076	Plate 2	Subject 1104
P1104H10701R00	Before adjustment	2.93839293632734	5.88867685427251	Plate 1	Subject 1104
P1104H10702R00	Before adjustment	-3.07593155657943	-6.54315413808154	Plate 1	Subject 1104
P1104H10703R00	Before adjustment	-1.83170379997831	-7.02010737903275	Plate 1	Subject 1104
P1104H10704R00	Before adjustment	2.13338745559249	-0.0856492495785275	Plate 1	Subject 1104
P1104H10705R00	Before adjustment	-8.63687137359169	-0.694595208769561	Plate 1	Subject 1104
P1104H10706R00	Before adjustment	-9.48610779997812	-1.59921532162418	Plate 2	Subject 1104
P1104H10707R00	Before adjustment	1.21670164426462	0.284148206289614	Plate 2	Subject 1104
P1104H11701R00	Before adjustment	8.62911979516571	5.23000062456648	Plate 1	Subject 1104
P1104H11702R00	Before adjustment	-2.33368505786983	-6.41992581492346	Plate 1	Subject 1104
P1104H11703R00	Before adjustment	-1.69238227267036	-7.50692452467483	Plate 1	Subject 1104
P1104H11704R00	Before adjustment	-0.182620388627204	1.85017387992916	Plate 1	Subject 1104
P1104H11705R00	Before adjustment	-3.95181413271143	6.32106822811278	Plate 1	Subject 1104
P1104H11706R00	Before adjustment	-2.68324729376106	2.52995861364366	Plate 2	Subject 1104
P1104H11707R00	Before adjustment	1.14803312067196	-0.786040795575448	Plate 2	Subject 1104
P1104H12701R00	Before adjustment	3.88044241281644	4.32744423335342	Plate 1	Subject 1104
P1104H12702R00	Before adjustment	-1.80352117946114	-7.60673988652044	Plate 1	Subject 1104
P1104H12703R00	Before adjustment	1.39506334373361	-8.80748164708629	Plate 1	Subject 1104
P1104H12704R00	Before adjustment	-2.8121986589272	0.0675956453777403	Plate 1	Subject 1104
P1104H12705R00	Before adjustment	-4.23531770665566	3.13769888770726	Plate 1	Subject 1104
P1104H12706R00	Before adjustment	-10.0068192095482	-3.22400474157464	Plate 2	Subject 1104
P1104H12707R00	Before adjustment	-1.31417899643131	1.78938979827887	Plate 2	Subject 1104
P1104H13701R00	Before adjustment	4.55156144641886	5.4897870367858	Plate 1	Subject 1104
P1104H13702R00	Before adjustment	-0.488448184766935	-4.63688815674654	Plate 1	Subject 1104
P1104H13703R00	Before adjustment	-1.68445981405141	-4.71316573176058	Plate 1	Subject 1104
P1104H13704R00	Before adjustment	-2.26276339544477	3.10584893388824	Plate 1	Subject 1104
P1104H13705R00	Before adjustment	-5.55839916477608	1.85497065611303	Plate 1	Subject 1104
P1104H13706R00	Before adjustment	-11.8791643489084	4.43110587766916	Plate 2	Subject 1104
P1104H13707R00	Before adjustment	0.846621275191791	5.23803480285346	Plate 2	Subject 1104
P1104H14701R00	Before adjustment	1.79787298041692	4.44647174723872	Plate 1	Subject 1104
P1104H14702R00	Before adjustment	0.0844870103734123	-8.42548186456708	Plate 1	Subject 1104
P1104H14703R00	Before adjustment	-1.91694525480967	-4.9697255193076	Plate 1	Subject 1104
P1104H14704R00	Before adjustment	0.209377240650499	3.44116329549254	Plate 1	Subject 1104
P1104H14705R00	Before adjustment	-2.02376150925702	6.31150032211929	Plate 1	Subject 1104
P1104H14706R00	Before adjustment	-5.72899193590657	4.50901580484932	Plate 2	Subject 1104
P1104H14707R00	Before adjustment	0.809127679005098	1.6875832770711	Plate 2	Subject 1104
P1104H15701R00	Before adjustment	1.72161180015492	5.82756956242654	Plate 1	Subject 1104
P1104H15702R00	Before adjustment	-3.02065529180424	-8.52675528438306	Plate 1	Subject 1104
P1104H15703R00	Before adjustment	-0.24114611079377	-4.39695845915361	Plate 1	Subject 1104
P1104H15704R00	Before adjustment	-8.24586487461359	-1.22723778620916	Plate 1	Subject 1104
P1104H15705R00	Before adjustment	1.13890075429046	5.71029158186779	Plate 1	Subject 1104
P1104H15706R00	Before adjustment	-5.5451972345369	2.73948019855212	Plate 1	Subject 1104
P1104H15707R00	Before adjustment	-1.55601525269232	1.51074072865848	Plate 2	Subject 1104
P1104H16701R00	Before adjustment	6.2417594922669	4.48255526803519	Plate 2	Subject 1104
P1104H16702R00	Before adjustment	16.0908866178984	5.53024762457108	Plate 2	Subject 1104
P1104H16703R00	Before adjustment	16.3742515059651	5.34960405510099	Plate 2	Subject 1104
P1104H16704R00	Before adjustment	-3.47875066866693	0.195044533644951	Plate 2	Subject 1104
P1104H16705R00	Before adjustment	-1.68902815089105	6.97183080536231	Plate 2	Subject 1104
P1104H16706R00	Before adjustment	3.15222416192172	3.6928963041633	Plate 2	Subject 1104
P1104H16707R00	Before adjustment	-0.641797591935291	0.0107321308118542	Plate 2	Subject 1104
P1104H18701R00	Before adjustment	5.40482091578386	4.67165135804491	Plate 2	Subject 1104
P1104H18702R00	Before adjustment	1.31230780816462	-7.9667334960083	Plate 2	Subject 1104
P1104H18703R00	Before adjustment	2.64189040733979	-8.73211601994395	Plate 2	Subject 1104
P1104H18704R00	Before adjustment	-4.5592302140055	-4.63093511983527	Plate 2	Subject 1104
P1104H18705R00	Before adjustment	-5.82551047387301	2.6676882642665	Plate 2	Subject 1104
P1104H18706R00	Before adjustment	-4.82729289436523	3.4719073621283	Plate 2	Subject 1104
P1104H18707R00	Before adjustment	2.15566993700707	-3.1795765397678	Plate 2	Subject 1104
P1104H19701R00	Before adjustment	4.98226222588401	0.658938313505379	Plate 2	Subject 1104
P1104H19702R00	Before adjustment	-0.377485718873261	-10.8307618267845	Plate 2	Subject 1104
P1104H19703R00	Before adjustment	2.70593512081961	-6.32028179045272	Plate 2	Subject 1104
P1104H19704R00	Before adjustment	-7.41475347656624	-4.82189325893432	Plate 2	Subject 1104
P1104H19705R00	Before adjustment	-7.16719779829739	2.3510427316222	Plate 2	Subject 1104
P1104H19706R00	Before adjustment	-8.23404299188234	-7.83401625910969	Plate 2	Subject 1104
P1104H19707R00	Before adjustment	1.60732432042572	-2.37409707189586	Plate 2	Subject 1104
P1104H20701R00	Before adjustment	6.62429588706246	7.01201970650828	Plate 2	Subject 1104
P1104H20702R00	Before adjustment	7.91784206109067	-6.57395345947025	Plate 2	Subject 1104
P1104H20703R00	Before adjustment	7.3418179405512	-6.13594541720364	Plate 2	Subject 1104
P1104H20704R00	Before adjustment	-5.51835135748637	-0.166497684214327	Plate 2	Subject 1104
P1104H20705R00	Before adjustment	-6.16895330375707	2.57557468588819	Plate 2	Subject 1104
P1104H20706R00	Before adjustment	-8.71130271179338	0.538356746548456	Plate 2	Subject 1104
P1104H20707R00	Before adjustment	1.06806312610545	3.62061821871334	Plate 2	Subject 1104
P1104H21701R00	Before adjustment	5.70285382759805	5.06065413108027	Plate 2	Subject 1104
P1104H21702R00	Before adjustment	2.24658764307446	-8.06963402701268	Plate 2	Subject 1104
P1104H21703R00	Before adjustment	1.45697913047127	-8.04813617453827	Plate 2	Subject 1104
P1104H21704R00	Before adjustment	-3.79433168312773	-4.95684948399848	Plate 2	Subject 1104
P1104H21705R00	Before adjustment	-7.82018719817107	0.27953987224481	Plate 2	Subject 1104
P1104H21706R00	Before adjustment	-8.42079598335082	0.104241072559182	Plate 2	Subject 1104
P1104H21707R00	Before adjustment	2.2769094250338	2.80481425630077	Plate 2	Subject 1104
P1104H22701R00	Before adjustment	6.7962981791247	3.79498202901124	Plate 2	Subject 1104
P1104H22702R00	Before adjustment	0.610623297352282	-9.38567468513012	Plate 2	Subject 1104
P1104H22703R00	Before adjustment	-2.51905092767668	-9.69340459352331	Plate 2	Subject 1104
P1104H22704R00	Before adjustment	-7.28970395419308	-5.0604962535924	Plate 2	Subject 1104
P1104H22705R00	Before adjustment	-6.97135817424185	1.65917229859296	Plate 2	Subject 1104
P1104H22706R00	Before adjustment	-2.83965515680179	3.79386307880336	Plate 2	Subject 1104
P1104H22707R00	Before adjustment	-0.627632239479734	-1.76672407877431	Plate 2	Subject 1104
P1104H23701R00	Before adjustment	8.47805852788954	5.12116027793453	Plate 2	Subject 1104
P1104H23702R00	Before adjustment	-0.61518597899511	-8.66627034792353	Plate 2	Subject 1104
P1104H23703R00	Before adjustment	-2.56257936728712	-6.71888940943967	Plate 2	Subject 1104
P1104H23704R00	Before adjustment	0.307686509848868	0.442102611795352	Plate 2	Subject 1104
P1104H23705R00	Before adjustment	-3.42169764347326	0.590151194354445	Plate 2	Subject 1104
P1104H23706R00	Before adjustment	-6.40432896701808	0.00211519597951405	Plate 2	Subject 1104
P1104H23707R00	Before adjustment	3.75305020538944	0.39899182377553	Plate 2	Subject 1104
P1104H24701R00	Before adjustment	3.999034638596	3.10827582738179	Plate 2	Subject 1104
P1104H24702R00	Before adjustment	4.90528735536862	-7.70002876871128	Plate 2	Subject 1104
P1104H24703R00	Before adjustment	5.89996955846247	-6.33940979628603	Plate 2	Subject 1104
P1104H24704R00	Before adjustment	0.0645382388914329	-2.0798569029353	Plate 2	Subject 1104
P1104H24705R00	Before adjustment	4.09523633861167	3.7357020076109	Plate 2	Subject 1104
P1104H24706R00	Before adjustment	6.21449118807386	6.37511031770515	Plate 2	Subject 1104
P1104H24707R00	Before adjustment	8.32184163186963	3.96145798091562	Plate 2	Subject 1104
P1101C01701R00	After adjustment	-6.88520371716614	-4.4209751974935	Plate 3	Subject 1101
P1101C01702R00	After adjustment	6.68497966980926	8.37284088056689	Plate 3	Subject 1101
P1101C01703R00	After adjustment	2.12674173259602	4.54586862203316	Plate 3	Subject 1101
P1101C08701R00	After adjustment	-7.48187572476754	-6.66591318546331	Plate 3	Subject 1101
P1101C08702R00	After adjustment	-0.287807599634416	5.07584807777949	Plate 3	Subject 1101
P1101C08703R00	After adjustment	5.69478632787207	8.64799357563366	Plate 3	Subject 1101
P1101C15701R00	After adjustment	-7.00678716146376	-6.49879997412724	Plate 3	Subject 1101
P1101C15702R00	After adjustment	-0.918817560145202	3.16097232878159	Plate 3	Subject 1101
P1101C15703R00	After adjustment	-4.70328390626301	1.38704628607465	Plate 3	Subject 1101
P1101H01702R00	After adjustment	2.1783681514492	1.28408800249475	Plate 6	Subject 1101
P1101H01703R00	After adjustment	6.72662175972735	5.45118332610873	Plate 6	Subject 1101
P1101H01704R00	After adjustment	3.03280954771569	1.82711458509774	Plate 6	Subject 1101
P1101H01705R00	After adjustment	-1.75618995468988	1.01474124434006	Plate 6	Subject 1101
P1101H01706R00	After adjustment	-3.18213794157494	2.34842015550179	Plate 6	Subject 1101
P1101H01707R00	After adjustment	-4.2714050226006	-4.79311377490982	Plate 6	Subject 1101
P1101H02701R00	After adjustment	-7.04858583588061	-7.59346742595481	Plate 6	Subject 1101
P1101H02703R00	After adjustment	6.68892369593958	0.968622067822011	Plate 6	Subject 1101
P1101H02704R00	After adjustment	1.53093345759482	2.74851704743845	Plate 6	Subject 1101
P1101H02705R00	After adjustment	-7.37955576584806	1.30487397436264	Plate 6	Subject 1101
P1101H02706R00	After adjustment	-1.95076534673219	5.9510390280831	Plate 6	Subject 1101
P1101H02707R00	After adjustment	-0.238052232088609	-2.03263216992209	Plate 6	Subject 1101
P1101H03701R00	After adjustment	-4.6947999449877	-6.2316164712362	Plate 6	Subject 1101
P1101H03702R00	After adjustment	5.78629054340943	4.54007383687827	Plate 6	Subject 1101
P1101H03703R00	After adjustment	8.39811671939019	4.21745818400344	Plate 6	Subject 1101
P1101H03704R00	After adjustment	1.25641131497547	-1.91662379198991	Plate 6	Subject 1101
P1101H03705R00	After adjustment	-2.38939121892815	-4.09118756950277	Plate 6	Subject 1101
P1101H03706R00	After adjustment	-4.52523355283464	5.3793388201163	Plate 6	Subject 1101
P1101H03707R00	After adjustment	1.55173427322039	-1.94852294829659	Plate 6	Subject 1101
P1101H04701R00	After adjustment	-4.01134517754002	-7.40622753502806	Plate 6	Subject 1101
P1101H04702R00	After adjustment	4.2016946159198	5.47027609375909	Plate 6	Subject 1101
P1101H04703R00	After adjustment	3.93322548457169	5.26884762156998	Plate 6	Subject 1101
P1101H04704R00	After adjustment	1.13725264510838	-0.732608974087232	Plate 6	Subject 1101
P1101H04705R00	After adjustment	-4.92370485519227	-0.587884433800971	Plate 6	Subject 1101
P1101H04706R00	After adjustment	-4.05004247426411	2.65219691322055	Plate 6	Subject 1101
P1101H04707R00	After adjustment	1.21944925765151	-1.57387202171164	Plate 6	Subject 1101
P1101H05701R00	After adjustment	-6.12983126487835	-8.53502562756934	Plate 6	Subject 1101
P1101H05702R00	After adjustment	1.81804994855749	2.10343132666045	Plate 6	Subject 1101
P1101H05703R00	After adjustment	1.57196354178656	3.26570930395984	Plate 6	Subject 1101
P1101H05704R00	After adjustment	-2.56443887404814	-1.02905748192941	Plate 6	Subject 1101
P1101H05705R00	After adjustment	-2.07151783878383	0.297735334174062	Plate 6	Subject 1101
P1101H05706R00	After adjustment	-1.9196326760485	1.59664119032948	Plate 6	Subject 1101
P1101H05707R00	After adjustment	1.28478443072247	-7.88869980074294	Plate 6	Subject 1101
P1101H06701R00	After adjustment	-8.17161173100178	-5.27471731475766	Plate 6	Subject 1101
P1101H06702R00	After adjustment	2.05784762071799	7.3702114903281	Plate 6	Subject 1101
P1101H06703R00	After adjustment	-2.67780504876442	3.54164418581306	Plate 6	Subject 1101
P1101H06704R00	After adjustment	-1.65126616535703	0.860838294101108	Plate 6	Subject 1101
P1101H06705R00	After adjustment	-9.3904362237159	-0.0314199244770135	Plate 6	Subject 1101
P1101H06706R00	After adjustment	-4.43243626791983	4.63834381536422	Plate 6	Subject 1101
P1101H06707R00	After adjustment	-5.33536022766684	-4.11651013563588	Plate 6	Subject 1101
P1101H07701R00	After adjustment	-3.31031017437258	-7.5876153851077	Plate 6	Subject 1101
P1101H07702R00	After adjustment	3.44812881522962	4.95052075584107	Plate 6	Subject 1101
P1101H07703R00	After adjustment	3.70021452232792	4.97754504804897	Plate 6	Subject 1101
P1101H07704R00	After adjustment	-2.41147891552708	-2.5010394895449	Plate 6	Subject 1101
P1101H07705R00	After adjustment	-5.74470462757142	3.24855325879058	Plate 6	Subject 1101
P1101H07706R00	After adjustment	-2.65479711184308	3.50776533522749	Plate 6	Subject 1101
P1101H07707R00	After adjustment	-3.40431637085475	0.0429295036581946	Plate 6	Subject 1101
P1101H08701R00	After adjustment	-6.50573451060954	-7.66389862228215	Plate 6	Subject 1101
P1101H08702R00	After adjustment	6.18599680843962	6.56665058170348	Plate 6	Subject 1101
P1101H08703R00	After adjustment	7.77801940570418	4.98237757035208	Plate 6	Subject 1101
P1101H08704R00	After adjustment	2.47211619401311	1.38534401349458	Plate 6	Subject 1101
P1101H08705R00	After adjustment	-2.73478647600391	3.34752649262878	Plate 6	Subject 1101
P1101H08706R00	After adjustment	-1.78659878030749	6.29103969447965	Plate 6	Subject 1101
P1101H08707R00	After adjustment	0.183207611687182	-3.26537480871633	Plate 6	Subject 1101
P1101H09701R00	After adjustment	-5.51384678570607	-6.32163969225261	Plate 6	Subject 1101
P1101H09702R00	After adjustment	4.76193695287697	1.41400919230236	Plate 6	Subject 1101
P1101H09703R00	After adjustment	5.38304082446706	3.51145863639991	Plate 6	Subject 1101
P1101H09704R00	After adjustment	-3.24525204381097	-2.0377124629377	Plate 6	Subject 1101
P1101H09705R00	After adjustment	-5.74082049559503	-0.539427707318689	Plate 6	Subject 1101
P1101H09707R00	After adjustment	-0.496120222071586	-1.38455805093609	Plate 3	Subject 1101
